space,train_dataset,train_split,eval_dataset,eval_split,train_n_vectors,eval_n_vectors,distance_metric,flow_normalized,mean_nn_eval_to_train_k1,median_nn_eval_to_train_k1,p90_nn_eval_to_train_k1,p95_nn_eval_to_train_k1,mean_nn_train_to_eval_k1,median_nn_train_to_eval_k1,p90_nn_train_to_eval_k1,p95_nn_train_to_eval_k1,eval_covered_by_train_eps0p5px,train_covered_by_eval_eps0p5px,eval_covered_by_train_eps0p75px,train_covered_by_eval_eps0p75px,eval_covered_by_train_eps1px,train_covered_by_eval_eps1px,eval_covered_by_train_eps1p5px,train_covered_by_eval_eps1p5px,eval_covered_by_train_eps2px,train_covered_by_eval_eps2px,eval_covered_by_train_eps3px,train_covered_by_eval_eps3px,eval_covered_by_train_eps4px,train_covered_by_eval_eps4px,eval_covered_by_train_eps6px,train_covered_by_eval_eps6px,eval_covered_by_train_eps8px,train_covered_by_eval_eps8px,eval_covered_by_train_eps12px,train_covered_by_eval_eps12px,eval_covered_by_train_eps16px,train_covered_by_eval_eps16px,eval_covered_by_train_eps24px,train_covered_by_eval_eps24px,eval_covered_by_train_eps32px,train_covered_by_eval_eps32px,eval_covered_by_train_eps48px,train_covered_by_eval_eps48px,eval_covered_by_train_eps64px,train_covered_by_eval_eps64px
flow,pointodyssey,train,spair,test,16000000,88328,sqL2,True,0.04560304805636406,7.713064405834302e-06,0.13213600814342505,0.2962118029594421,4.155638634983916e-06,2.9865877877455205e-06,9.184004738926888e-06,1.3576820492744446e-05,0.4416832714428041,0.619349625,0.508559007336292,0.88771475,0.5515578299067113,0.963878125,0.6006249433928086,0.999345625,0.6284417172357576,0.99990925,0.6592020650303414,0.99999625,0.6757087220360475,1.0,0.695000452857531,1.0,0.7070351417444072,1.0,0.7246173353862875,1.0,0.7393238837061861,1.0,0.7623516891585908,1.0,0.7828774567521057,1.0,0.8198759170365003,1.0,0.8521306946834526,1.0
flow,pointodyssey,train,pfpascal,test,16000000,2414,sqL2,True,0.0005384950200095773,1.560800484412539e-07,8.650586823932836e-06,3.382307895662953e-05,3.708120493683964e-05,1.51837903104024e-05,6.696031778119504e-05,9.688548743724823e-05,0.8579121789560895,0.1800351875,0.8993371996685998,0.3504434375,0.9254349627174814,0.5010639375,0.9498757249378624,0.744348375,0.9602319801159901,0.88261325,0.9689312344656172,0.976850625,0.9739022369511184,0.991695875,0.9788732394366197,0.9962961875,0.9838442419221209,0.99783875,0.9884009942004971,0.9990656875,0.992129246064623,0.999448,0.9946147473073736,0.999757875,0.9950289975144988,0.999899,0.9971002485501242,0.999998875,0.9975144987572494,1.0
flow,pointodyssey,train,pfwillow,test,16000000,9000,sqL2,True,0.0015246537514030933,1.8649029698281083e-07,1.4481671132671195e-05,8.941283886088058e-05,1.1687550795613788e-05,7.840950274839997e-06,1.9263332433183677e-05,2.2919848561286926e-05,0.825,0.2929560625,0.8756666666666667,0.52714975,0.9024444444444445,0.783670875,0.9285555555555556,0.9737958125,0.9414444444444444,0.9890360625,0.9553333333333334,0.9962553125,0.9597777777777777,0.997966625,0.9647777777777777,0.999236125,0.9681111111111111,0.999621125,0.9722222222222222,0.99992825,0.9737777777777777,0.9999853125,0.9784444444444444,0.9999994375,0.981,1.0,0.9863333333333333,1.0,0.9913333333333333,1.0
flow,pointodyssey,train,pointodyssey,test,16000000,16000000,sqL2,True,2.51241345949893e-07,0.0,3.552713678800501e-15,1.734942500775105e-08,1.3464136827678885e-06,0.0,3.552713678800501e-15,3.2714062569993985e-08,0.9961778125,0.99624275,0.99783475,0.9977428125,0.998598375,0.998394375,0.9992634375,0.9989345625,0.9995355625,0.9991738125,0.9997755,0.9994321875,0.99985175,0.99956625,0.999922875,0.999703125,0.999954375,0.9997714375,0.999979375,0.99985025,0.999995625,0.9998936875,1.0,0.99996425,1.0,0.9999915625,1.0,0.9999998125,1.0,1.0
flow,pointodyssey,train,tss,val,16000000,819200,sqL2,True,0.011963571421802044,8.286106378818658e-08,1.0623449361446541e-05,0.01877409210428595,5.380282800615532e-06,3.218193356246957e-08,1.4267595815908852e-07,2.2724641723925743e-07,0.870335693359375,0.9963605,0.894931640625,0.997824375,0.9072802734375,0.99841225,0.91932861328125,0.9988794375,0.925445556640625,0.999082625,0.93095947265625,0.999257125,0.933140869140625,0.9993343125,0.935704345703125,0.9994260625,0.937335205078125,0.9994916875,0.93970458984375,0.9996116875,0.941600341796875,0.9996918125,0.94521484375,0.9998113125,0.948656005859375,0.999882375,0.95518798828125,0.999978,0.96126220703125,0.999998375
flow,pointodyssey,train,middlebury,val,16000000,98304,sqL2,True,8.105004667413596e-08,4.279265830575696e-09,7.649180133739714e-08,2.1459171648530136e-07,0.005897062364965677,0.0007818010635674,0.00915375454351306,0.023186637088656425,0.9968973795572916,0.005393875,0.9982706705729166,0.007852625,0.99951171875,0.0106154375,1.0,0.01603725,1.0,0.0224364375,1.0,0.0381535625,1.0,0.0599844375,1.0,0.1662448125,1.0,0.62569225,1.0,0.7726031875,1.0,0.833488875,1.0,0.897436125,1.0,0.930941625,1.0,0.965982625,1.0,0.980981625
flow,sintel,train,flyingthings,test,2131968,14319616,sqL2,True,0.0013093850575387478,1.731154952722136e-08,1.5196368394754245e-06,9.207530183630297e-06,2.998379144969476e-08,1.6239835864961805e-10,4.620990301518191e-09,1.758741792201589e-08,0.9298551022597255,0.9990300042026897,0.9486333292736342,0.999526728356148,0.9586974957987701,0.9997424914445245,0.9700127433584811,0.9998986851585014,0.976579609397347,0.9999474663784822,0.9834177117598685,0.9999751403398175,0.9866039005515231,0.9999896808957733,0.9897738877914045,0.9999971856988472,0.9913520027352689,0.9999995309498079,0.9931406680179133,1.0,0.9942751956477045,1.0,0.9955954824486913,1.0,0.9963410331673699,1.0,0.997331562522347,1.0,0.9979065081074799,1.0
flow,sintel,train,kitti2015,val,2131968,408402,sqL2,True,1.0051206800198997e-06,9.313570359381629e-09,4.46464818537607e-07,1.3145640480161086e-06,0.0007896430906839669,4.163054789785292e-09,6.600295307634967e-07,5.183376670174741e-05,0.9799095009329043,0.9295195800312199,0.9917752606500458,0.9374549711815562,0.9952546755402765,0.9418241737211815,0.997575917845652,0.9472412343900096,0.998540653571726,0.9512727207913064,0.9993462323886758,0.9573431683777618,0.9996596490712583,0.9618155619596542,0.9998286002517127,0.9678986739012968,0.9998751230405336,0.9721735973523055,0.9999216458293544,0.9792923721181557,0.9999608229146772,0.9826306023354947,1.0,0.9869960524735831,1.0,0.9902254630463496,1.0,0.9941373416486552,1.0,0.9969600857048511
flow,sintel,train,kitti2012,val,2131968,397312,sqL2,True,2.3695164941273106e-07,6.5160534745700716e-09,1.4249727797732706e-07,3.149701512938914e-07,0.0016333817038685083,3.7479352954505885e-09,5.441554867502433e-06,0.0007251286297105165,0.9962925861791238,0.8961893424291547,0.9986056298324743,0.9048597352305475,0.9992851965206185,0.9108133893191642,0.9996728012242269,0.9188153855967819,0.9998187822164949,0.9239421041966859,0.9999320433311856,0.9317011324747838,0.9999672801224226,0.9375642598763209,0.9999748308634021,0.9467932914565321,0.9999798646907216,0.9532858842158982,0.9999798646907216,0.9623380838736791,0.9999848985180413,0.9686388351044669,0.9999974830863402,0.9770798623619116,1.0,0.9818088263988953,1.0,0.9886438257985111,1.0,0.9928906062379923
flow,sintel,train,spair,test,2131968,88328,sqL2,True,0.05410460755228996,0.00011748651741072536,0.1622236505150795,0.34002369642257685,4.36640266343602e-06,2.82436985798995e-06,9.946761201717892e-06,1.4141201972961426e-05,0.24955846390725478,0.6112174291546589,0.30668644144552126,0.8740665901176753,0.3479870482746128,0.9595411375780499,0.4076963137396975,0.9985431301032661,0.4522008876007608,0.9995426760626801,0.5108232949913957,0.9998733564481268,0.5485689702019745,0.9999432449267531,0.5936849017299157,0.9999887427953891,0.6206186033873743,0.9999971856988472,0.6552735259487366,1.0,0.6800335114572955,1.0,0.7165564713341183,1.0,0.7459016393442623,1.0,0.7945045738610633,1.0,0.8325446064668055,1.0
flow,sintel,train,pfpascal,test,2131968,2414,sqL2,True,0.0007207224844023585,9.198242310048954e-07,0.00012751815811498147,0.0005694832245353608,6.763715646229684e-05,2.0201909137540497e-05,7.722928785369731e-05,0.00010985329863615333,0.6586578293289147,0.11619358264289145,0.731980115990058,0.27389529298751203,0.7746478873239436,0.4088616714697406,0.8297431648715824,0.6969119611551393,0.8612261806130903,0.8544790540946205,0.9018227009113504,0.969089592339097,0.9217067108533554,0.9902962896253602,0.9490472245236122,0.9952550882564841,0.9627174813587407,0.9968817543227666,0.9743164871582436,0.998252788034342,0.9809444904722452,0.9991041141330451,0.9855012427506213,0.9995586237692123,0.9884009942004971,0.9996599386107109,0.9950289975144988,0.999786113112392,0.9966859983429992,0.999866320695245
flow,sintel,train,pfwillow,test,2131968,9000,sqL2,True,0.004453644622117281,1.2686313084486756e-06,0.00036946017935406464,0.007211023895069934,2.9313727281987667e-05,6.268963261391036e-06,1.9235023864894173e-05,2.4297740310430527e-05,0.6187777777777778,0.3600630966318444,0.6836666666666666,0.5937162283861671,0.7271111111111112,0.8053221249099424,0.7815555555555556,0.9705572503902498,0.8214444444444444,0.9868825423270894,0.8651111111111112,0.9946260919488472,0.8858888888888888,0.9965909432036504,0.9101111111111111,0.9980586012548031,0.9208888888888889,0.998683845160903,0.9335555555555556,0.9991983932216618,0.9421111111111111,0.9994465207732949,0.9525555555555556,0.9996805768191642,0.9614444444444444,0.9997668820545149,0.9702222222222222,0.9998714802473583,0.9778888888888889,0.9999249519692603
flow,sintel,train,pointodyssey,test,2131968,16000000,sqL2,True,7.3673122642503586e-06,5.446427753241778e-10,7.160237203152064e-08,2.719912785664744e-07,4.016864113509655e-05,3.023511219168995e-09,3.517420950061033e-08,8.7344848509474e-08,0.9871261875,0.9954422392831412,0.9911258125,0.9968930115273775,0.993200875,0.9975689128542267,0.995493625,0.9981772709534101,0.996743,0.9984676130223343,0.9980584375,0.9987518574387608,0.9986495625,0.99887099618756,0.9991448125,0.9989826301332853,0.999347875,0.999061430565562,0.9995724375,0.999180100264169,0.999658,0.99925983879683,0.9997774375,0.9994258825648416,0.9998551875,0.9995703500240154,0.99995575,0.9997603153518252,0.9999953125,0.9998405229346782
flow,sintel,train,tss,val,2131968,819200,sqL2,True,0.020302826538681984,4.17213072978484e-07,0.00033032629580702604,0.08851772248744945,0.0001206023371196352,3.552447225274591e-08,1.522440896906119e-07,2.4165060636960333e-07,0.736673583984375,0.9933817017891451,0.786890869140625,0.9949342579250721,0.813624267578125,0.9955970258465417,0.844375,0.9962166411503363,0.863330078125,0.9965496667867435,0.8847509765625,0.9968878519752642,0.895716552734375,0.9970665600984631,0.906011962890625,0.9973301663064361,0.91045654296875,0.9975234149855908,0.915535888671875,0.9979085051933237,0.919024658203125,0.9981735185518732,0.9243212890625,0.9985248371457733,0.9287646484375,0.9988391007744957,0.9368408203125,0.9992495196926032,0.944453125,0.9994643446805955
flow,sintel,train,middlebury,val,2131968,98304,sqL2,True,4.186741989542497e-06,1.1257277776621777e-07,4.449356174518469e-06,2.3721191519143625e-05,0.008280608803033829,0.0009047277271747589,0.012778354994952685,0.031138989049941248,0.892791748046875,0.0036365461395292988,0.9208780924479166,0.007018867074927954,0.9404703776041666,0.009070492615273776,0.9604695638020834,0.013840733069164265,0.9806416829427084,0.02164760446685879,0.995697021484375,0.040320492615273776,0.9997151692708334,0.06081188835854947,1.0,0.13496074987992315,1.0,0.5413115956712296,1.0,0.7327427053314121,1.0,0.8108677053314121,1.0,0.8729296124519692,1.0,0.9114100211635446,1.0,0.95531452629683,1.0,0.9744015857648896
flow,spair_synthetic_30_70,train,flyingthings,test,16000000,14319616,sqL2,True,0.00012308632722124457,2.428673269605497e-06,6.2736060044699116e-06,7.89792466093786e-06,3.718790321727283e-05,3.9643062166305754e-08,1.6268745639536064e-06,5.4794859352114145e-06,0.7159578161872497,0.9381216875,0.9623260847218249,0.9619928125,0.9964438990542763,0.97344,0.998799409146167,0.98455575,0.9989246918353117,0.9896345,0.9990614971798126,0.9942566875,0.9991452284754004,0.99615425,0.9992489323736056,0.99767875,0.9993115737181779,0.9983240625,0.9993825951757366,0.9989143125,0.9994394402754935,0.9991951875,0.9995073191906823,0.99952075,0.99954831191004,0.9996559375,0.9996082995521668,0.9998176875,0.9996809271980478,0.99988025
flow,spair_synthetic_30_70,train,kitti2015,val,16000000,408402,sqL2,True,3.375519781911862e-06,2.5044939775398234e-06,7.295573504961798e-06,1.0151040487471614e-05,0.031429022550582886,3.737043880391866e-05,0.0722113773226738,0.16315576434135437,0.6878467784193025,0.3900360625,0.928800544561486,0.437029375,0.9974020695295321,0.464884,1.0,0.496527375,1.0,0.51899825,1.0,0.5491355625,1.0,0.57054325,1.0,0.6024575625,1.0,0.62706375,1.0,0.666709875,1.0,0.6985519375,1.0,0.7492455625,1.0,0.7886588125,1.0,0.847871375,1.0,0.889827875
flow,spair_synthetic_30_70,train,kitti2012,val,16000000,397312,sqL2,True,3.0560775030608056e-06,2.439465106363059e-06,6.553164985234619e-06,8.240868100983785e-06,0.04125997796654701,0.0007420668262057006,0.1050354391336441,0.21172107756137848,0.7050303036404639,0.2676089375,0.9566662975193299,0.3011560625,0.9974528833762887,0.325953375,1.0,0.3587846875,1.0,0.382840875,1.0,0.41753425,1.0,0.4430954375,1.0,0.484082375,1.0,0.515121125,1.0,0.5636811875,1.0,0.6022464375,1.0,0.665965625,1.0,0.7170086875,1.0,0.79691475,1.0,0.8535844375
flow,spair_synthetic_30_70,train,spair,test,16000000,88328,sqL2,True,4.2905467125819996e-05,2.6332836569054052e-06,8.507593702233863e-06,3.730869975697701e-05,1.6551923181395978e-05,4.751607775688171e-06,1.990795135498047e-05,3.167986869812012e-05,0.6869282673670863,0.43139575,0.9007675935150802,0.6935365,0.9296825468707545,0.8491720625,0.9485440630377683,0.9555795,0.9580880355040304,0.979535125,0.9705302961688252,0.992038875,0.9786930531654742,0.9956599375,0.9884181686441446,0.9979594375,0.9933316728557195,0.9987666875,0.9971696404311203,0.999441125,0.9985055701476315,0.9997075625,0.9994226066479486,0.9998796875,0.9997509283579386,0.99993275,0.9998981070555203,0.9999796875,0.9999660356851734,0.999988625
flow,spair_synthetic_30_70,train,pfpascal,test,16000000,2414,sqL2,True,2.769305865513161e-06,2.314685843884945e-06,5.521753064385849e-06,6.772454003112211e-06,0.004590644035488367,7.575005292892456e-05,0.0013668239116668701,0.005484640598297119,0.7423363711681856,0.0454013125,0.9784589892294946,0.097866125,0.9983429991714996,0.1648425625,1.0,0.3107823125,1.0,0.4465916875,1.0,0.6368199375,1.0,0.7371734375,1.0,0.8353185,1.0,0.8804015,1.0,0.921178625,1.0,0.9410995,1.0,0.960118875,1.0,0.9693795625,1.0,0.9793983125,1.0,0.985416375
flow,spair_synthetic_30_70,train,pfwillow,test,16000000,9000,sqL2,True,3.032036374861491e-06,2.3844265797379194e-06,5.714039616577794e-06,7.27136196019273e-06,0.0030430920887738466,2.49519944190979e-05,0.0003991127014160156,0.0017406940460205078,0.7418888888888889,0.1323445625,0.9684444444444444,0.251831,0.9948888888888889,0.3777786875,0.9972222222222222,0.577687625,0.999,0.702427375,0.9993333333333333,0.8197734375,1.0,0.8704635625,1.0,0.9149990625,1.0,0.935062625,1.0,0.9552229375,1.0,0.964746375,1.0,0.9747930625,1.0,0.9800525,1.0,0.98631525,1.0,0.9899605
flow,spair_synthetic_30_70,train,pointodyssey,test,16000000,16000000,sqL2,True,3.787000423471909e-06,3.3227065614482854e-06,8.58306884765625e-06,9.80653476290172e-06,0.005163530353456736,7.119545841760555e-08,4.673004150390625e-05,0.0024608001112937927,0.601083,0.8010783125,0.9061138125,0.848116,0.99573925,0.8692403125,1.0,0.89302275,1.0,0.90529075,1.0,0.9188630625,1.0,0.9265626875,1.0,0.9358245,1.0,0.941278375,1.0,0.948869625,1.0,0.95459875,1.0,0.96233875,1.0,0.9681640625,1.0,0.97693425,1.0,0.9830160625
flow,spair_synthetic_30_70,train,tss,val,16000000,819200,sqL2,True,1.3360018783714622e-05,2.4621601824037498e-06,6.4545627083134605e-06,9.028064368976617e-06,0.0038973698392510414,2.7608550112745434e-07,2.6415389584144577e-05,0.00147348886821419,0.71720458984375,0.8120909375,0.945111083984375,0.85829775,0.973619384765625,0.88217525,0.980379638671875,0.907245,0.98404541015625,0.9196941875,0.988819580078125,0.93169575,0.9919677734375,0.937344375,0.996129150390625,0.943210375,0.998135986328125,0.947089,0.99948974609375,0.9530001875,0.9997705078125,0.95785,0.999906005859375,0.9657906875,0.99994384765625,0.9721134375,0.999974365234375,0.9805475625,0.999990234375,0.9862435625
flow,spair_synthetic_30_70,train,middlebury,val,16000000,98304,sqL2,True,1.5181168464550865e-06,8.108759175229352e-07,3.6103148431720906e-06,5.2528522019201555e-06,0.13451911509037018,0.05142068862915039,0.3442460000514984,0.5353114008903503,0.9151102701822916,0.0027921875,0.9831949869791666,0.0027926875,0.9987284342447916,0.0084961875,1.0,0.0086980625,1.0,0.01435875,1.0,0.02052325,1.0,0.0270658125,1.0,0.040895,1.0,0.056006625,1.0,0.0880800625,1.0,0.122647375,1.0,0.196278125,1.0,0.2710960625,1.0,0.416134375,1.0,0.5451826875
flow,spair_synthetic_50_50,train,flyingthings,test,16000000,14319616,sqL2,True,0.00015630702546332031,2.1302744244167116e-06,5.771090854977956e-06,7.391618851215753e-06,5.0291062507312745e-05,4.0017962277261176e-08,1.6375900031562196e-06,5.4658999033563305e-06,0.7590945874526245,0.9381313125,0.9691334600033967,0.9621841875,0.996359259913115,0.9736778125,0.9987028283440003,0.9847488125,0.9988400526941504,0.98978525,0.9990008111949371,0.9943735,0.9990962048144307,0.9962260625,0.9992073809800486,0.997682375,0.9992728156956164,0.99828575,0.9993807794845895,0.9988545625,0.9994380435899957,0.9991365,0.9995282694731479,0.999512625,0.9995812038535111,0.9996465,0.9996408423242634,0.999756875,0.9996916816763801,0.9998125625
flow,spair_synthetic_50_50,train,kitti2015,val,16000000,408402,sqL2,True,3.137591875201906e-06,2.1958771867502946e-06,6.8082389589108064e-06,1.0305496516593843e-05,0.031238365918397903,3.9976257539819926e-05,0.07268191874027252,0.16315913200378418,0.7332187403587641,0.3889708125,0.9336462603023492,0.43555575,0.994618047903781,0.463120375,1.0,0.4941978125,1.0,0.51622575,1.0,0.545349125,1.0,0.5661345625,1.0,0.5976871875,1.0,0.62226575,1.0,0.6621906875,1.0,0.6947046875,1.0,0.7462760625,1.0,0.7865800625,1.0,0.846564625,1.0,0.8891344375
flow,spair_synthetic_50_50,train,kitti2012,val,16000000,397312,sqL2,True,2.7787466478912393e-06,2.1364244275901e-06,6.008607033436421e-06,7.761229926472861e-06,0.0410446859896183,0.0007961674709804356,0.10582544654607773,0.21196557581424713,0.7496602166559279,0.265847625,0.9636029115657216,0.298891875,0.9973220038659794,0.3233,1.0,0.3558831875,1.0,0.3797865625,1.0,0.414273,1.0,0.4396826875,1.0,0.48033125,1.0,0.5112294375,1.0,0.5594716875,1.0,0.5979911875,1.0,0.6622360625,1.0,0.714428125,1.0,0.794829,1.0,0.852119375
flow,spair_synthetic_50_50,train,spair,test,16000000,88328,sqL2,True,2.705506449274253e-05,2.3779566618031822e-06,7.54644356675272e-06,2.1721455141232568e-05,1.883329969132319e-05,4.753470420837402e-06,1.989305019378662e-05,3.141164779663086e-05,0.7160470066117199,0.431398875,0.9109116022099447,0.693228625,0.9390000905715062,0.849256125,0.959039036319174,0.9561289375,0.9679829725568336,0.9801000625,0.9793270537089032,0.9927484375,0.9858142378407753,0.9962321875,0.9921882075898922,0.998332125,0.9954034960601394,0.999034,0.9976791051535187,0.999508375,0.9988678561724481,0.9996831875,0.9996603568517345,0.99977825,0.9999094284937958,0.999832,0.9999773571234489,0.999940375,1.0,0.9999804375
flow,spair_synthetic_50_50,train,pfpascal,test,16000000,2414,sqL2,True,2.550593080741237e-06,2.0611387299140915e-06,5.112547978569641e-06,6.459945620918006e-06,0.004444517660886049,7.604062557220459e-05,0.0013871192932128906,0.005627691745758057,0.7829328914664457,0.045324625,0.9788732394366197,0.097765,0.9991714995857498,0.164530375,1.0,0.3104366875,1.0,0.4459179375,1.0,0.635523625,1.0,0.736196,1.0,0.8342921875,1.0,0.8794228125,1.0,0.9204065,1.0,0.9403735625,1.0,0.959744875,1.0,0.969407875,1.0,0.97943075,1.0,0.9855779375
flow,spair_synthetic_50_50,train,pfwillow,test,16000000,9000,sqL2,True,2.6717632408690406e-06,2.145273356291e-06,5.314179361448623e-06,6.858868709969077e-06,0.0027105119079351425,2.504885196685791e-05,0.00039708614349365234,0.0016911625862121582,0.7831111111111111,0.132008625,0.9741111111111111,0.2514014375,0.9953333333333333,0.376906375,0.9991111111111111,0.576532625,0.9997777777777778,0.701198125,1.0,0.819115,1.0,0.8704179375,1.0,0.9154238125,1.0,0.9356679375,1.0,0.955859875,1.0,0.9655024375,1.0,0.9757705,1.0,0.981088,1.0,0.9871966875,1.0,0.9909086875
flow,spair_synthetic_50_50,train,pointodyssey,test,16000000,16000000,sqL2,True,3.926747467630776e-06,2.8697077141259797e-06,9.063216566573828e-06,1.239776611328125e-05,0.004818332381546497,7.534629276051419e-08,4.2995245166821405e-05,0.002403818303719163,0.62492975,0.801439375,0.8842179375,0.8491234375,0.963147375,0.870516625,1.0,0.89429575,1.0,0.9063525625,1.0,0.9197348125,1.0,0.9273068125,1.0,0.9363919375,1.0,0.941767,1.0,0.949152125,1.0,0.954732,1.0,0.9625489375,1.0,0.9686058125,1.0,0.977475625,1.0,0.9837020625
flow,spair_synthetic_50_50,train,tss,val,16000000,819200,sqL2,True,6.8725157689186744e-06,2.170874267903855e-06,5.970172742308932e-06,8.278424274976711e-06,0.0033721006475389004,2.7838717642225674e-07,2.528556069592014e-05,0.0011035088682547212,0.75621826171875,0.812438625,0.95321533203125,0.859153125,0.97776123046875,0.883334625,0.985540771484375,0.9085333125,0.989635009765625,0.9212618125,0.99421875,0.9334771875,0.99662109375,0.9392561875,0.99861572265625,0.9452735,0.9992578125,0.94911225,0.999764404296875,0.9550953125,0.999945068359375,0.960004875,0.99998046875,0.9679299375,0.999989013671875,0.97415175,0.99999755859375,0.9826029375,1.0,0.9879814375
flow,spair_synthetic_50_50,train,middlebury,val,16000000,98304,sqL2,True,1.1559590120668872e-06,5.764599109170376e-07,3.0123723036012957e-06,3.714160027357136e-06,0.13405631482601166,0.05133056640625,0.34785032272338867,0.5313342809677124,0.9557393391927084,0.0028046875,0.9947916666666666,0.002805875,0.9967854817708334,0.0084375625,1.0,0.00865075,1.0,0.0142644375,1.0,0.0204094375,1.0,0.0268705,1.0,0.04044175,1.0,0.0550866875,1.0,0.086856,1.0,0.121006875,1.0,0.194780125,1.0,0.27064075,1.0,0.416998625,1.0,0.5458338125
flow,spair_synthetic_70_30,train,flyingthings,test,16000000,14319616,sqL2,True,0.00012555929424706846,1.690662656983477e-06,5.0242231282027205e-06,6.544251618834096e-06,4.47489001089707e-05,3.9922003480796775e-08,1.6418224504377577e-06,5.455755399452755e-06,0.8190797853797197,0.938129375,0.9797262719894165,0.962188125,0.9979469421526387,0.97371675,0.998827482524671,0.98476725,0.9989553490819866,0.9898,0.9990915957522883,0.994328625,0.9991648519066433,0.9961708125,0.9992573823208667,0.9976015625,0.9993128307351259,0.998198375,0.9993787542906178,0.9987606875,0.9994399291154176,0.99905975,0.9995241492509296,0.9994073125,0.9995594853940217,0.9995785625,0.9996502001170982,0.9997173125,0.9997018774805134,0.999797
flow,spair_synthetic_70_30,train,kitti2015,val,16000000,408402,sqL2,True,2.7688854515872663e-06,1.7678216863714624e-06,6.279778972384524e-06,9.66936918302963e-06,0.03154711425304413,4.0643462853040546e-05,0.07304824888706207,0.16398471593856578,0.7803120454845961,0.38893225,0.9405610158618224,0.4352946875,0.9984378137227535,0.4626349375,1.0,0.493634,1.0,0.5155244375,1.0,0.5448805625,1.0,0.5658731875,1.0,0.5973249375,1.0,0.6217083125,1.0,0.66152025,1.0,0.6933668125,1.0,0.7443013125,1.0,0.784829375,1.0,0.845962125,1.0,0.8889350625
flow,spair_synthetic_70_30,train,kitti2012,val,16000000,397312,sqL2,True,2.306851911271224e-06,1.6763025314503466e-06,5.128563498146832e-06,6.73880674639804e-06,0.041383787989616394,0.0007966624689288437,0.1066870167851448,0.21281613409519196,0.815344112435567,0.2664035625,0.9770608489046392,0.299599,0.9990762926868557,0.3240570625,1.0,0.356608625,1.0,0.380357375,1.0,0.414542875,1.0,0.4397680625,1.0,0.4803980625,1.0,0.5110580625,1.0,0.559159125,1.0,0.59757825,1.0,0.661318875,1.0,0.712243875,1.0,0.792517625,1.0,0.8507960625
flow,spair_synthetic_70_30,train,spair,test,16000000,88328,sqL2,True,1.978759428311605e-05,2.019104613282252e-06,7.05329093761975e-06,1.796741389625815e-05,2.451950240356382e-05,4.753470420837402e-06,1.9883736968040466e-05,3.135204315185547e-05,0.7545172538719319,0.4314823125,0.9174553935331945,0.6933183125,0.9429852368444888,0.849050625,0.9654922561362196,0.9562794375,0.974368263744226,0.980200625,0.9852708088035504,0.99264275,0.9907843492437279,0.9961025625,0.9957544606466806,0.998222125,0.997509283579386,0.998919,0.9988904990489992,0.99937675,0.9993433565800199,0.999553,0.9996716782900099,0.999693625,0.9998528213024183,0.999768125,0.9999660356851734,0.99986275,1.0,0.9999254375
flow,spair_synthetic_70_30,train,pfpascal,test,16000000,2414,sqL2,True,2.240015646748361e-06,1.6671731373207876e-06,4.7009209993120755e-06,5.882195841877546e-06,0.004527152981609106,7.587671279907227e-05,0.0013692677021026611,0.005550175905227661,0.827671913835957,0.045415375,0.9867439933719967,0.0978748125,0.9983429991714996,0.1646430625,0.9991714995857498,0.31086975,0.9995857497928748,0.44629375,1.0,0.6361555625,1.0,0.7367641875,1.0,0.8351793125,1.0,0.880362625,1.0,0.9208629375,1.0,0.940676125,1.0,0.9602320625,1.0,0.96995475,1.0,0.980217625,1.0,0.986191375
flow,spair_synthetic_70_30,train,pfwillow,test,16000000,9000,sqL2,True,2.2340127543429844e-06,1.736839976729243e-06,4.590960770656238e-06,5.886856615688877e-06,0.0028206866700202227,2.5015324354171753e-05,0.00039336085319519043,0.001607060432434082,0.8355555555555556,0.13235175,0.9848888888888889,0.251963,0.9981111111111111,0.3772788125,0.9993333333333333,0.5768313125,0.9997777777777778,0.7015390625,1.0,0.8194751875,1.0,0.870753375,1.0,0.9160765625,1.0,0.9366373125,1.0,0.957015,1.0,0.9664574375,1.0,0.9764995625,1.0,0.981609375,1.0,0.987623125,1.0,0.991118375
flow,spair_synthetic_70_30,train,pointodyssey,test,16000000,16000000,sqL2,True,3.152608542222879e-06,2.0721504370158073e-06,8.20592867967207e-06,9.5367431640625e-06,0.004995143972337246,7.535405899261605e-08,4.415649164002389e-05,0.0023508071899414062,0.7019084375,0.800567625,0.9194100625,0.8482396875,0.9846185625,0.86972575,1.0,0.8937065,1.0,0.9059220625,1.0,0.919528625,1.0,0.927261875,1.0,0.9365344375,1.0,0.94199675,1.0,0.949346125,1.0,0.9550005,1.0,0.9629810625,1.0,0.9689821875,1.0,0.9777419375,1.0,0.98382425
flow,spair_synthetic_70_30,train,tss,val,16000000,819200,sqL2,True,4.303698005969636e-06,1.7471470528107602e-06,5.1500916015356776e-06,7.1314066417471575e-06,0.003594975685700774,2.7745619490815443e-07,2.4963255782495253e-05,0.0009921641321852803,0.81524169921875,0.8128995,0.964901123046875,0.8597054375,0.982860107421875,0.8837798125,0.990322265625,0.9090104375,0.993843994140625,0.9217859375,0.997135009765625,0.934182125,0.998646240234375,0.940029875,0.99966552734375,0.946054375,0.9998681640625,0.9498965,0.999945068359375,0.955660625,0.99996337890625,0.96036975,0.99998291015625,0.9679419375,0.999989013671875,0.97406975,0.99999755859375,0.9823620625,1.0,0.98762825
