space,train_dataset,train_split,eval_dataset,eval_split,epsilon_px,epsilon_norm,epsilon_sq,eval_covered_by_train_weighted,train_covered_by_eval_weighted,train_kmeans_k,eval_kmeans_k
flow,spair_synthetic_30_70,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.0871196875,8192,8192
flow,spair_synthetic_30_70,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.12023575,8192,8192
flow,spair_synthetic_30_70,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.193723375,8192,8192
flow,spair_synthetic_30_70,train,middlebury,val,32.0,0.125,0.015625,1.0,0.26817075,8192,8192
flow,spair_synthetic_30_70,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.4146809375,8192,8192
flow,spair_synthetic_30_70,train,middlebury,val,64.0,0.25,0.0625,1.0,0.5441523125,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.3232434445169479,0.1624105,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.6409928869600973,0.254638375,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8434703835633581,0.3282909375,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9496310515589245,0.4601874375,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9712127057038401,0.5531948125,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.987328500987736,0.679799,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,4.0,0.015625,0.000244140625,0.9919966429267377,0.750556125,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9949618062383796,0.829753,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9963399856532466,0.8766490625,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9977272435238487,0.9272633125,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,16.0,0.0625,0.00390625,0.9983236282313716,0.9540766875,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,24.0,0.09375,0.0087890625,0.9987691709051416,0.97637975,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,32.0,0.125,0.015625,0.9991516532286899,0.98755725,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,48.0,0.1875,0.03515625,0.9994456555259582,0.9949195625,8192,8192
flow,spair_synthetic_50_50,train,flyingthings,test,64.0,0.25,0.0625,0.9994687706709454,0.9979115,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.3141977757209808,0.134127125,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.623846112408852,0.196894875,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.8382965803301649,0.242123875,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.982539262785197,0.3088331875,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.9968976645560012,0.35920825,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9998334973873781,0.426577,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,4.0,0.015625,0.000244140625,1.0,0.464571,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.5170566875,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.55794975,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.6117821875,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.6508470625,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.7132173125,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.758304375,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.827463625,8192,8192
flow,spair_synthetic_50_50,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.8748780625,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.35607029236469073,0.11462625,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.7175670505798969,0.15704275,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9323101240335051,0.182969875,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.9971659552190721,0.217675375,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.9998817050579897,0.2483991875,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,1.0,0.296822875,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,4.0,0.015625,0.000244140625,1.0,0.3291570625,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,6.0,0.0234375,0.00054931640625,1.0,0.381905125,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.4225301875,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.4846043125,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.5340709375,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.61179825,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.67130575,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.762338625,8192,8192
flow,spair_synthetic_50_50,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.8274698125,8192,8192
flow,spair_synthetic_50_50,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.057795942396522054,0.0589844375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.12127524680735441,0.1288195,8192,8192
flow,spair_synthetic_50_50,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.19181912870211032,0.2207174375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.3265329227425052,0.4669824375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,2.0,0.0078125,6.103515625e-05,0.424519971017118,0.705946,8192,8192
flow,spair_synthetic_50_50,train,spair,test,3.0,0.01171875,0.0001373291015625,0.5632415542070465,0.9197919375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,4.0,0.015625,0.000244140625,0.6438841590435649,0.9638458125,8192,8192
flow,spair_synthetic_50_50,train,spair,test,6.0,0.0234375,0.00054931640625,0.7409994565709628,0.988360375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,8.0,0.03125,0.0009765625,0.802599402228059,0.994276125,8192,8192
flow,spair_synthetic_50_50,train,spair,test,12.0,0.046875,0.002197265625,0.8674146363554026,0.997572875,8192,8192
flow,spair_synthetic_50_50,train,spair,test,16.0,0.0625,0.00390625,0.908318992844851,0.9987359375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,24.0,0.09375,0.0087890625,0.9483176342722579,0.999539375,8192,8192
flow,spair_synthetic_50_50,train,spair,test,32.0,0.125,0.015625,0.9681980798840685,0.9996266875,8192,8192
flow,spair_synthetic_50_50,train,spair,test,48.0,0.1875,0.03515625,0.9890974549406757,0.9998393125,8192,8192
flow,spair_synthetic_50_50,train,spair,test,64.0,0.25,0.0625,0.996071460918395,0.999950625,8192,8192
flow,spair_synthetic_50_50,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.15782932891466445,0.04696975,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.3276719138359569,0.0999021875,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.5103562551781275,0.1665064375,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.7410936205468103,0.311976875,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.851698425849213,0.4485566875,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.9432477216238608,0.638823875,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9693454846727423,0.734122125,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.987986743993372,0.8333213125,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9942004971002486,0.8810410625,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9987572493786246,0.9200885625,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,16.0,0.0625,0.00390625,0.9987572493786246,0.941463,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,24.0,0.09375,0.0087890625,1.0,0.9598235625,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,32.0,0.125,0.015625,1.0,0.9697166875,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.9794479375,8192,2414
flow,spair_synthetic_50_50,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.9855863125,8192,2414
flow,spair_synthetic_50_50,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.1501111111111111,0.134916375,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.31622222222222224,0.25475925,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.48144444444444445,0.3729851875,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.707,0.5772338125,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.8124444444444444,0.6999355625,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.9044444444444445,0.8172675,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,4.0,0.015625,0.000244140625,0.9393333333333334,0.8711244375,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9673333333333334,0.9151195625,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9783333333333334,0.934856,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9863333333333333,0.9560085,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,16.0,0.0625,0.00390625,0.9931111111111111,0.965035125,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,24.0,0.09375,0.0087890625,0.9976666666666667,0.975766125,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,32.0,0.125,0.015625,1.0,0.9814443125,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,48.0,0.1875,0.03515625,1.0,0.9876020625,8192,8192
flow,spair_synthetic_50_50,train,pfwillow,test,64.0,0.25,0.0625,1.0,0.990955625,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,0.5,0.001953125,3.814697265625e-06,0.3501655625,0.105157125,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,0.75,0.0029296875,8.58306884765625e-06,0.7315501875,0.1638746875,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,1.0,0.00390625,1.52587890625e-05,0.92615725,0.214550125,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,1.5,0.005859375,3.4332275390625e-05,0.990117875,0.3020023125,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,2.0,0.0078125,6.103515625e-05,0.9951271875,0.3755478125,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,3.0,0.01171875,0.0001373291015625,0.9984269375,0.474826625,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,4.0,0.015625,0.000244140625,0.9992219375,0.5548020625,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,6.0,0.0234375,0.00054931640625,1.0,0.664971625,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,8.0,0.03125,0.0009765625,1.0,0.73345075,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,12.0,0.046875,0.002197265625,1.0,0.8180711875,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,16.0,0.0625,0.00390625,1.0,0.8667475,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,24.0,0.09375,0.0087890625,1.0,0.9168265,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,32.0,0.125,0.015625,1.0,0.9382156875,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,48.0,0.1875,0.03515625,1.0,0.9578094375,8192,8192
flow,spair_synthetic_50_50,train,pointodyssey,test,64.0,0.25,0.0625,1.0,0.9693695,8192,8192
flow,spair_synthetic_50_50,train,tss,val,0.5,0.001953125,3.814697265625e-06,0.1816845703125,0.19573425,8192,8192
flow,spair_synthetic_50_50,train,tss,val,0.75,0.0029296875,8.58306884765625e-06,0.385380859375,0.3710723125,8192,8192
flow,spair_synthetic_50_50,train,tss,val,1.0,0.00390625,1.52587890625e-05,0.571309814453125,0.482357625,8192,8192
flow,spair_synthetic_50_50,train,tss,val,1.5,0.005859375,3.4332275390625e-05,0.794617919921875,0.6278453125,8192,8192
flow,spair_synthetic_50_50,train,tss,val,2.0,0.0078125,6.103515625e-05,0.867359619140625,0.7125935625,8192,8192
flow,spair_synthetic_50_50,train,tss,val,3.0,0.01171875,0.0001373291015625,0.90915771484375,0.793629,8192,8192
flow,spair_synthetic_50_50,train,tss,val,4.0,0.015625,0.000244140625,0.92355712890625,0.8350320625,8192,8192
flow,spair_synthetic_50_50,train,tss,val,6.0,0.0234375,0.00054931640625,0.93696533203125,0.8798408125,8192,8192
flow,spair_synthetic_50_50,train,tss,val,8.0,0.03125,0.0009765625,0.946517333984375,0.9042603125,8192,8192
flow,spair_synthetic_50_50,train,tss,val,12.0,0.046875,0.002197265625,0.96039306640625,0.930165625,8192,8192
flow,spair_synthetic_50_50,train,tss,val,16.0,0.0625,0.00390625,0.968912353515625,0.9431995625,8192,8192
flow,spair_synthetic_50_50,train,tss,val,24.0,0.09375,0.0087890625,0.980184326171875,0.9569121875,8192,8192
flow,spair_synthetic_50_50,train,tss,val,32.0,0.125,0.015625,0.988406982421875,0.96499825,8192,8192
flow,spair_synthetic_50_50,train,tss,val,48.0,0.1875,0.03515625,0.997161865234375,0.977235,8192,8192
flow,spair_synthetic_50_50,train,tss,val,64.0,0.25,0.0625,0.999261474609375,0.9839926875,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,0.5,0.001953125,3.814697265625e-06,0.3622334798177083,0.0028290625,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,0.75,0.0029296875,8.58306884765625e-06,0.6293538411458334,0.004470875,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,1.0,0.00390625,1.52587890625e-05,0.82452392578125,0.0061028125,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,1.5,0.005859375,3.4332275390625e-05,0.9852294921875,0.0083539375,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,2.0,0.0078125,6.103515625e-05,0.9990641276041666,0.010813125,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,3.0,0.01171875,0.0001373291015625,1.0,0.0181548125,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,4.0,0.015625,0.000244140625,1.0,0.0239405625,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,6.0,0.0234375,0.00054931640625,1.0,0.0373754375,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,8.0,0.03125,0.0009765625,1.0,0.05271575,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,12.0,0.046875,0.002197265625,1.0,0.0846273125,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,16.0,0.0625,0.00390625,1.0,0.118672125,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,24.0,0.09375,0.0087890625,1.0,0.1929814375,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,32.0,0.125,0.015625,1.0,0.2688631875,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,48.0,0.1875,0.03515625,1.0,0.41520225,8192,8192
flow,spair_synthetic_50_50,train,middlebury,val,64.0,0.25,0.0625,1.0,0.544981125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,0.5,0.001953125,3.814697265625e-06,0.32171700693649885,0.1647578125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,0.75,0.0029296875,8.58306884765625e-06,0.6291000401128075,0.24771075,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,1.0,0.00390625,1.52587890625e-05,0.8394428314278819,0.3257718125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,1.5,0.005859375,3.4332275390625e-05,0.9463474439538043,0.4542764375,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,2.0,0.0078125,6.103515625e-05,0.9697687424020309,0.551990625,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,3.0,0.01171875,0.0001373291015625,0.9864695394066433,0.681134625,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,4.0,0.015625,0.000244140625,0.9914040991043335,0.7521928125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,6.0,0.0234375,0.00054931640625,0.9949393894361414,0.8321853125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,8.0,0.03125,0.0009765625,0.9960531064520166,0.877578875,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,12.0,0.046875,0.002197265625,0.9979360480057565,0.92874725,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,16.0,0.0625,0.00390625,0.998591303007008,0.9546490625,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,24.0,0.09375,0.0087890625,0.998844591922018,0.9775125,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,32.0,0.125,0.015625,0.9990604496656894,0.9875631875,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,48.0,0.1875,0.03515625,0.9993100373641305,0.99529375,8192,8192
flow,spair_synthetic_70_30,train,flyingthings,test,64.0,0.25,0.0625,0.9993520077633367,0.9980394375,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,0.5,0.001953125,3.814697265625e-06,0.3326477343401844,0.135328,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,0.75,0.0029296875,8.58306884765625e-06,0.651265174999143,0.197413375,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,1.0,0.00390625,1.52587890625e-05,0.8842219185998109,0.2427965625,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,1.5,0.005859375,3.4332275390625e-05,0.9883595085234647,0.3096004375,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,2.0,0.0078125,6.103515625e-05,0.997779148975764,0.3623849375,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,3.0,0.01171875,0.0001373291015625,0.9998775716083662,0.4222290625,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,4.0,0.015625,0.000244140625,1.0,0.465423125,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,6.0,0.0234375,0.00054931640625,1.0,0.5165166875,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,8.0,0.03125,0.0009765625,1.0,0.556072875,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,12.0,0.046875,0.002197265625,1.0,0.6113830625,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,16.0,0.0625,0.00390625,1.0,0.6509885625,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,24.0,0.09375,0.0087890625,1.0,0.7108064375,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,32.0,0.125,0.015625,1.0,0.756663,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,48.0,0.1875,0.03515625,1.0,0.8264815625,8192,8192
flow,spair_synthetic_70_30,train,kitti2015,val,64.0,0.25,0.0625,1.0,0.874855875,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,0.5,0.001953125,3.814697265625e-06,0.35948322728737114,0.1162004375,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,0.75,0.0029296875,8.58306884765625e-06,0.7139401779961341,0.151245125,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,1.0,0.00390625,1.52587890625e-05,0.9282327239046392,0.1775283125,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,1.5,0.005859375,3.4332275390625e-05,0.9980267396907216,0.2209731875,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,2.0,0.0078125,6.103515625e-05,0.9998766712306701,0.250402125,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,3.0,0.01171875,0.0001373291015625,1.0,0.2964693125,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,4.0,0.015625,0.000244140625,1.0,0.328855625,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,6.0,0.0234375,0.00054931640625,1.0,0.3840845,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,8.0,0.03125,0.0009765625,1.0,0.42159925,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,12.0,0.046875,0.002197265625,1.0,0.484327,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,16.0,0.0625,0.00390625,1.0,0.5354833125,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,24.0,0.09375,0.0087890625,1.0,0.6122075625,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,32.0,0.125,0.015625,1.0,0.67051,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,48.0,0.1875,0.03515625,1.0,0.7595910625,8192,8192
flow,spair_synthetic_70_30,train,kitti2012,val,64.0,0.25,0.0625,1.0,0.825694875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,0.5,0.001953125,3.814697265625e-06,0.0539126890680192,0.053345375,8192,8192
flow,spair_synthetic_70_30,train,spair,test,0.75,0.0029296875,8.58306884765625e-06,0.11648627841681007,0.122757,8192,8192
flow,spair_synthetic_70_30,train,spair,test,1.0,0.00390625,1.52587890625e-05,0.1923625577393352,0.2177108125,8192,8192
flow,spair_synthetic_70_30,train,spair,test,1.5,0.005859375,3.4332275390625e-05,0.32955574676206867,0.4754919375,8192,8192
flow,spair_synthetic_70_30,train,spair,test,2.0,0.0078125,6.103515625e-05,0.42907118920387644,0.7143236875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,3.0,0.01171875,0.0001373291015625,0.5558486550131329,0.916459875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,4.0,0.015625,0.000244140625,0.6422425504936147,0.9640296875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,6.0,0.0234375,0.00054931640625,0.7425504936147088,0.987781,8192,8192
flow,spair_synthetic_70_30,train,spair,test,8.0,0.03125,0.0009765625,0.8024069377773753,0.994424125,8192,8192
flow,spair_synthetic_70_30,train,spair,test,12.0,0.046875,0.002197265625,0.8710148537270175,0.9973121875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,16.0,0.0625,0.00390625,0.9116474956978534,0.9984465,8192,8192
flow,spair_synthetic_70_30,train,spair,test,24.0,0.09375,0.0087890625,0.9572842133864686,0.999265375,8192,8192
flow,spair_synthetic_70_30,train,spair,test,32.0,0.125,0.015625,0.9785005887147903,0.9996081875,8192,8192
flow,spair_synthetic_70_30,train,spair,test,48.0,0.1875,0.03515625,0.9943279594239652,0.9997575,8192,8192
flow,spair_synthetic_70_30,train,spair,test,64.0,0.25,0.0625,0.9981093198079884,0.999861125,8192,8192
flow,spair_synthetic_70_30,train,pfpascal,test,0.5,0.001953125,3.814697265625e-06,0.14623032311516157,0.0443744375,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,0.75,0.0029296875,8.58306884765625e-06,0.31731565865782935,0.096788375,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,1.0,0.00390625,1.52587890625e-05,0.4900579950289975,0.16425,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,1.5,0.005859375,3.4332275390625e-05,0.7323943661971831,0.3079583125,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,2.0,0.0078125,6.103515625e-05,0.8421706710853355,0.4466809375,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,3.0,0.01171875,0.0001373291015625,0.9349627174813587,0.635812,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,4.0,0.015625,0.000244140625,0.9672742336371168,0.7346685,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,6.0,0.0234375,0.00054931640625,0.9871582435791217,0.8347985625,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,8.0,0.03125,0.0009765625,0.9933719966859983,0.880730375,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,12.0,0.046875,0.002197265625,0.9979287489643744,0.92125925,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,16.0,0.0625,0.00390625,0.9983429991714996,0.9400936875,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,24.0,0.09375,0.0087890625,0.9991714995857498,0.9600875,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,32.0,0.125,0.015625,1.0,0.9706493125,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,48.0,0.1875,0.03515625,1.0,0.98066025,8192,2414
flow,spair_synthetic_70_30,train,pfpascal,test,64.0,0.25,0.0625,1.0,0.98636725,8192,2414
flow,spair_synthetic_70_30,train,pfwillow,test,0.5,0.001953125,3.814697265625e-06,0.14766666666666667,0.13351775,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,0.75,0.0029296875,8.58306884765625e-06,0.3108888888888889,0.25584125,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,1.0,0.00390625,1.52587890625e-05,0.4841111111111111,0.3762153125,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,1.5,0.005859375,3.4332275390625e-05,0.7027777777777777,0.571372875,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,2.0,0.0078125,6.103515625e-05,0.8128888888888889,0.70346575,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,3.0,0.01171875,0.0001373291015625,0.9064444444444445,0.821197,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,4.0,0.015625,0.000244140625,0.9433333333333334,0.871116625,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,6.0,0.0234375,0.00054931640625,0.9667777777777777,0.91458025,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,8.0,0.03125,0.0009765625,0.9782222222222222,0.9382790625,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,12.0,0.046875,0.002197265625,0.9896666666666667,0.958927125,8192,8192
flow,spair_synthetic_70_30,train,pfwillow,test,16.0,0.0625,0.00390625,0.995,0.966436875,8192,8192
