space,train_dataset,train_split,eval_dataset,eval_split,direction,epsilon_px,epsilon_norm,epsilon_sq,coverage
flow,pointodyssey,train,kitti2015,val,train_to_eval,24.0,0.09375,0.0087890625,0.991214625
flow,pointodyssey,train,kitti2015,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,kitti2015,val,train_to_eval,32.0,0.125,0.015625,0.993785625
flow,pointodyssey,train,kitti2015,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,kitti2015,val,train_to_eval,48.0,0.1875,0.03515625,0.9968036875
flow,pointodyssey,train,kitti2015,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,kitti2015,val,train_to_eval,64.0,0.25,0.0625,0.9979925
flow,pointodyssey,train,kitti2012,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9998087145618557
flow,pointodyssey,train,kitti2012,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.8874354375
flow,pointodyssey,train,kitti2012,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9999068741945877
flow,pointodyssey,train,kitti2012,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.896105125
flow,pointodyssey,train,kitti2012,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9999496617268041
flow,pointodyssey,train,kitti2012,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9019113125
flow,pointodyssey,train,kitti2012,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9999798646907216
flow,pointodyssey,train,kitti2012,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.91014575
flow,pointodyssey,train,kitti2012,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9999899323453608
flow,pointodyssey,train,kitti2012,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.91610725
flow,pointodyssey,train,kitti2012,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9999924492590206
flow,pointodyssey,train,kitti2012,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.925512
flow,pointodyssey,train,kitti2012,val,eval_to_train,4.0,0.015625,0.000244140625,0.9999974830863402
flow,pointodyssey,train,kitti2012,val,train_to_eval,4.0,0.015625,0.000244140625,0.932525375
flow,pointodyssey,train,kitti2012,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.9999974830863402
flow,pointodyssey,train,kitti2012,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.943232625
flow,pointodyssey,train,kitti2012,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,8.0,0.03125,0.0009765625,0.9514428125
flow,pointodyssey,train,kitti2012,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,12.0,0.046875,0.002197265625,0.9634025
flow,pointodyssey,train,kitti2012,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,16.0,0.0625,0.00390625,0.9706624375
flow,pointodyssey,train,kitti2012,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,24.0,0.09375,0.0087890625,0.9810731875
flow,pointodyssey,train,kitti2012,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,32.0,0.125,0.015625,0.98788275
flow,pointodyssey,train,kitti2012,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,48.0,0.1875,0.03515625,0.993634875
flow,pointodyssey,train,kitti2012,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,kitti2012,val,train_to_eval,64.0,0.25,0.0625,0.9968545625
flow,pointodyssey,train,spair,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.4416832714428041
flow,pointodyssey,train,spair,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.619349625
flow,pointodyssey,train,spair,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.508559007336292
flow,pointodyssey,train,spair,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.88771475
flow,pointodyssey,train,spair,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.5515578299067113
flow,pointodyssey,train,spair,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.963878125
flow,pointodyssey,train,spair,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.6006249433928086
flow,pointodyssey,train,spair,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.999345625
flow,pointodyssey,train,spair,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.6284417172357576
flow,pointodyssey,train,spair,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.99990925
flow,pointodyssey,train,spair,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.6592020650303414
flow,pointodyssey,train,spair,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.99999625
flow,pointodyssey,train,spair,test,eval_to_train,4.0,0.015625,0.000244140625,0.6757087220360475
flow,pointodyssey,train,spair,test,train_to_eval,4.0,0.015625,0.000244140625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.695000452857531
flow,pointodyssey,train,spair,test,train_to_eval,6.0,0.0234375,0.00054931640625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,8.0,0.03125,0.0009765625,0.7070351417444072
flow,pointodyssey,train,spair,test,train_to_eval,8.0,0.03125,0.0009765625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,12.0,0.046875,0.002197265625,0.7246173353862875
flow,pointodyssey,train,spair,test,train_to_eval,12.0,0.046875,0.002197265625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,16.0,0.0625,0.00390625,0.7393238837061861
flow,pointodyssey,train,spair,test,train_to_eval,16.0,0.0625,0.00390625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,24.0,0.09375,0.0087890625,0.7623516891585908
flow,pointodyssey,train,spair,test,train_to_eval,24.0,0.09375,0.0087890625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,32.0,0.125,0.015625,0.7828774567521057
flow,pointodyssey,train,spair,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,48.0,0.1875,0.03515625,0.8198759170365003
flow,pointodyssey,train,spair,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,spair,test,eval_to_train,64.0,0.25,0.0625,0.8521306946834526
flow,pointodyssey,train,spair,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,pfpascal,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.8579121789560895
flow,pointodyssey,train,pfpascal,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.1800351875
flow,pointodyssey,train,pfpascal,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.8993371996685998
flow,pointodyssey,train,pfpascal,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.3504434375
flow,pointodyssey,train,pfpascal,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9254349627174814
flow,pointodyssey,train,pfpascal,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.5010639375
flow,pointodyssey,train,pfpascal,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9498757249378624
flow,pointodyssey,train,pfpascal,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.744348375
flow,pointodyssey,train,pfpascal,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9602319801159901
flow,pointodyssey,train,pfpascal,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.88261325
flow,pointodyssey,train,pfpascal,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9689312344656172
flow,pointodyssey,train,pfpascal,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.976850625
flow,pointodyssey,train,pfpascal,test,eval_to_train,4.0,0.015625,0.000244140625,0.9739022369511184
flow,pointodyssey,train,pfpascal,test,train_to_eval,4.0,0.015625,0.000244140625,0.991695875
flow,pointodyssey,train,pfpascal,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9788732394366197
flow,pointodyssey,train,pfpascal,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9962961875
flow,pointodyssey,train,pfpascal,test,eval_to_train,8.0,0.03125,0.0009765625,0.9838442419221209
flow,pointodyssey,train,pfpascal,test,train_to_eval,8.0,0.03125,0.0009765625,0.99783875
flow,pointodyssey,train,pfpascal,test,eval_to_train,12.0,0.046875,0.002197265625,0.9884009942004971
flow,pointodyssey,train,pfpascal,test,train_to_eval,12.0,0.046875,0.002197265625,0.9990656875
flow,pointodyssey,train,pfpascal,test,eval_to_train,16.0,0.0625,0.00390625,0.992129246064623
flow,pointodyssey,train,pfpascal,test,train_to_eval,16.0,0.0625,0.00390625,0.999448
flow,pointodyssey,train,pfpascal,test,eval_to_train,24.0,0.09375,0.0087890625,0.9946147473073736
flow,pointodyssey,train,pfpascal,test,train_to_eval,24.0,0.09375,0.0087890625,0.999757875
flow,pointodyssey,train,pfpascal,test,eval_to_train,32.0,0.125,0.015625,0.9950289975144988
flow,pointodyssey,train,pfpascal,test,train_to_eval,32.0,0.125,0.015625,0.999899
flow,pointodyssey,train,pfpascal,test,eval_to_train,48.0,0.1875,0.03515625,0.9971002485501242
flow,pointodyssey,train,pfpascal,test,train_to_eval,48.0,0.1875,0.03515625,0.999998875
flow,pointodyssey,train,pfpascal,test,eval_to_train,64.0,0.25,0.0625,0.9975144987572494
flow,pointodyssey,train,pfpascal,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,pfwillow,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.825
flow,pointodyssey,train,pfwillow,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.2929560625
flow,pointodyssey,train,pfwillow,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.8756666666666667
flow,pointodyssey,train,pfwillow,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.52714975
flow,pointodyssey,train,pfwillow,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9024444444444445
flow,pointodyssey,train,pfwillow,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.783670875
flow,pointodyssey,train,pfwillow,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9285555555555556
flow,pointodyssey,train,pfwillow,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9737958125
flow,pointodyssey,train,pfwillow,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9414444444444444
flow,pointodyssey,train,pfwillow,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9890360625
flow,pointodyssey,train,pfwillow,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9553333333333334
flow,pointodyssey,train,pfwillow,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9962553125
flow,pointodyssey,train,pfwillow,test,eval_to_train,4.0,0.015625,0.000244140625,0.9597777777777777
flow,pointodyssey,train,pfwillow,test,train_to_eval,4.0,0.015625,0.000244140625,0.997966625
flow,pointodyssey,train,pfwillow,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9647777777777777
flow,pointodyssey,train,pfwillow,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.999236125
flow,pointodyssey,train,pfwillow,test,eval_to_train,8.0,0.03125,0.0009765625,0.9681111111111111
flow,pointodyssey,train,pfwillow,test,train_to_eval,8.0,0.03125,0.0009765625,0.999621125
flow,pointodyssey,train,pfwillow,test,eval_to_train,12.0,0.046875,0.002197265625,0.9722222222222222
flow,pointodyssey,train,pfwillow,test,train_to_eval,12.0,0.046875,0.002197265625,0.99992825
flow,pointodyssey,train,pfwillow,test,eval_to_train,16.0,0.0625,0.00390625,0.9737777777777777
flow,pointodyssey,train,pfwillow,test,train_to_eval,16.0,0.0625,0.00390625,0.9999853125
flow,pointodyssey,train,pfwillow,test,eval_to_train,24.0,0.09375,0.0087890625,0.9784444444444444
flow,pointodyssey,train,pfwillow,test,train_to_eval,24.0,0.09375,0.0087890625,0.9999994375
flow,pointodyssey,train,pfwillow,test,eval_to_train,32.0,0.125,0.015625,0.981
flow,pointodyssey,train,pfwillow,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,pfwillow,test,eval_to_train,48.0,0.1875,0.03515625,0.9863333333333333
flow,pointodyssey,train,pfwillow,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,pfwillow,test,eval_to_train,64.0,0.25,0.0625,0.9913333333333333
flow,pointodyssey,train,pfwillow,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,pointodyssey,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9961778125
flow,pointodyssey,train,pointodyssey,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.99624275
flow,pointodyssey,train,pointodyssey,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.99783475
flow,pointodyssey,train,pointodyssey,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9977428125
flow,pointodyssey,train,pointodyssey,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.998598375
flow,pointodyssey,train,pointodyssey,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.998394375
flow,pointodyssey,train,pointodyssey,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9992634375
flow,pointodyssey,train,pointodyssey,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9989345625
flow,pointodyssey,train,pointodyssey,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.9995355625
flow,pointodyssey,train,pointodyssey,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9991738125
flow,pointodyssey,train,pointodyssey,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9997755
flow,pointodyssey,train,pointodyssey,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9994321875
flow,pointodyssey,train,pointodyssey,test,eval_to_train,4.0,0.015625,0.000244140625,0.99985175
flow,pointodyssey,train,pointodyssey,test,train_to_eval,4.0,0.015625,0.000244140625,0.99956625
flow,pointodyssey,train,pointodyssey,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.999922875
flow,pointodyssey,train,pointodyssey,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.999703125
flow,pointodyssey,train,pointodyssey,test,eval_to_train,8.0,0.03125,0.0009765625,0.999954375
flow,pointodyssey,train,pointodyssey,test,train_to_eval,8.0,0.03125,0.0009765625,0.9997714375
flow,pointodyssey,train,pointodyssey,test,eval_to_train,12.0,0.046875,0.002197265625,0.999979375
flow,pointodyssey,train,pointodyssey,test,train_to_eval,12.0,0.046875,0.002197265625,0.99985025
flow,pointodyssey,train,pointodyssey,test,eval_to_train,16.0,0.0625,0.00390625,0.999995625
flow,pointodyssey,train,pointodyssey,test,train_to_eval,16.0,0.0625,0.00390625,0.9998936875
flow,pointodyssey,train,pointodyssey,test,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,pointodyssey,train,pointodyssey,test,train_to_eval,24.0,0.09375,0.0087890625,0.99996425
flow,pointodyssey,train,pointodyssey,test,eval_to_train,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,pointodyssey,test,train_to_eval,32.0,0.125,0.015625,0.9999915625
flow,pointodyssey,train,pointodyssey,test,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,pointodyssey,test,train_to_eval,48.0,0.1875,0.03515625,0.9999998125
flow,pointodyssey,train,pointodyssey,test,eval_to_train,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,pointodyssey,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,tss,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.870335693359375
flow,pointodyssey,train,tss,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9963605
flow,pointodyssey,train,tss,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.894931640625
flow,pointodyssey,train,tss,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.997824375
flow,pointodyssey,train,tss,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9072802734375
flow,pointodyssey,train,tss,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.99841225
flow,pointodyssey,train,tss,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.91932861328125
flow,pointodyssey,train,tss,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9988794375
flow,pointodyssey,train,tss,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.925445556640625
flow,pointodyssey,train,tss,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.999082625
flow,pointodyssey,train,tss,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.93095947265625
flow,pointodyssey,train,tss,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.999257125
flow,pointodyssey,train,tss,val,eval_to_train,4.0,0.015625,0.000244140625,0.933140869140625
flow,pointodyssey,train,tss,val,train_to_eval,4.0,0.015625,0.000244140625,0.9993343125
flow,pointodyssey,train,tss,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.935704345703125
flow,pointodyssey,train,tss,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9994260625
flow,pointodyssey,train,tss,val,eval_to_train,8.0,0.03125,0.0009765625,0.937335205078125
flow,pointodyssey,train,tss,val,train_to_eval,8.0,0.03125,0.0009765625,0.9994916875
flow,pointodyssey,train,tss,val,eval_to_train,12.0,0.046875,0.002197265625,0.93970458984375
flow,pointodyssey,train,tss,val,train_to_eval,12.0,0.046875,0.002197265625,0.9996116875
flow,pointodyssey,train,tss,val,eval_to_train,16.0,0.0625,0.00390625,0.941600341796875
flow,pointodyssey,train,tss,val,train_to_eval,16.0,0.0625,0.00390625,0.9996918125
flow,pointodyssey,train,tss,val,eval_to_train,24.0,0.09375,0.0087890625,0.94521484375
flow,pointodyssey,train,tss,val,train_to_eval,24.0,0.09375,0.0087890625,0.9998113125
flow,pointodyssey,train,tss,val,eval_to_train,32.0,0.125,0.015625,0.948656005859375
flow,pointodyssey,train,tss,val,train_to_eval,32.0,0.125,0.015625,0.999882375
flow,pointodyssey,train,tss,val,eval_to_train,48.0,0.1875,0.03515625,0.95518798828125
flow,pointodyssey,train,tss,val,train_to_eval,48.0,0.1875,0.03515625,0.999978
flow,pointodyssey,train,tss,val,eval_to_train,64.0,0.25,0.0625,0.96126220703125
flow,pointodyssey,train,tss,val,train_to_eval,64.0,0.25,0.0625,0.999998375
flow,pointodyssey,train,middlebury,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9968973795572916
flow,pointodyssey,train,middlebury,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.005393875
flow,pointodyssey,train,middlebury,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9982706705729166
flow,pointodyssey,train,middlebury,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.007852625
flow,pointodyssey,train,middlebury,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.99951171875
flow,pointodyssey,train,middlebury,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.0106154375
flow,pointodyssey,train,middlebury,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.01603725
flow,pointodyssey,train,middlebury,val,eval_to_train,2.0,0.0078125,6.103515625e-05,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.0224364375
flow,pointodyssey,train,middlebury,val,eval_to_train,3.0,0.01171875,0.0001373291015625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.0381535625
flow,pointodyssey,train,middlebury,val,eval_to_train,4.0,0.015625,0.000244140625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,4.0,0.015625,0.000244140625,0.0599844375
flow,pointodyssey,train,middlebury,val,eval_to_train,6.0,0.0234375,0.00054931640625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.1662448125
flow,pointodyssey,train,middlebury,val,eval_to_train,8.0,0.03125,0.0009765625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,8.0,0.03125,0.0009765625,0.62569225
flow,pointodyssey,train,middlebury,val,eval_to_train,12.0,0.046875,0.002197265625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,12.0,0.046875,0.002197265625,0.7726031875
flow,pointodyssey,train,middlebury,val,eval_to_train,16.0,0.0625,0.00390625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,16.0,0.0625,0.00390625,0.833488875
flow,pointodyssey,train,middlebury,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,24.0,0.09375,0.0087890625,0.897436125
flow,pointodyssey,train,middlebury,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,32.0,0.125,0.015625,0.930941625
flow,pointodyssey,train,middlebury,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,48.0,0.1875,0.03515625,0.965982625
flow,pointodyssey,train,middlebury,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,pointodyssey,train,middlebury,val,train_to_eval,64.0,0.25,0.0625,0.980981625
flow,sintel,train,flyingthings,test,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9298551022597255
flow,sintel,train,flyingthings,test,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9990300042026897
flow,sintel,train,flyingthings,test,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9486333292736342
flow,sintel,train,flyingthings,test,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.999526728356148
flow,sintel,train,flyingthings,test,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9586974957987701
flow,sintel,train,flyingthings,test,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9997424914445245
flow,sintel,train,flyingthings,test,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.9700127433584811
flow,sintel,train,flyingthings,test,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9998986851585014
flow,sintel,train,flyingthings,test,eval_to_train,2.0,0.0078125,6.103515625e-05,0.976579609397347
flow,sintel,train,flyingthings,test,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9999474663784822
flow,sintel,train,flyingthings,test,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9834177117598685
flow,sintel,train,flyingthings,test,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9999751403398175
flow,sintel,train,flyingthings,test,eval_to_train,4.0,0.015625,0.000244140625,0.9866039005515231
flow,sintel,train,flyingthings,test,train_to_eval,4.0,0.015625,0.000244140625,0.9999896808957733
flow,sintel,train,flyingthings,test,eval_to_train,6.0,0.0234375,0.00054931640625,0.9897738877914045
flow,sintel,train,flyingthings,test,train_to_eval,6.0,0.0234375,0.00054931640625,0.9999971856988472
flow,sintel,train,flyingthings,test,eval_to_train,8.0,0.03125,0.0009765625,0.9913520027352689
flow,sintel,train,flyingthings,test,train_to_eval,8.0,0.03125,0.0009765625,0.9999995309498079
flow,sintel,train,flyingthings,test,eval_to_train,12.0,0.046875,0.002197265625,0.9931406680179133
flow,sintel,train,flyingthings,test,train_to_eval,12.0,0.046875,0.002197265625,1.0
flow,sintel,train,flyingthings,test,eval_to_train,16.0,0.0625,0.00390625,0.9942751956477045
flow,sintel,train,flyingthings,test,train_to_eval,16.0,0.0625,0.00390625,1.0
flow,sintel,train,flyingthings,test,eval_to_train,24.0,0.09375,0.0087890625,0.9955954824486913
flow,sintel,train,flyingthings,test,train_to_eval,24.0,0.09375,0.0087890625,1.0
flow,sintel,train,flyingthings,test,eval_to_train,32.0,0.125,0.015625,0.9963410331673699
flow,sintel,train,flyingthings,test,train_to_eval,32.0,0.125,0.015625,1.0
flow,sintel,train,flyingthings,test,eval_to_train,48.0,0.1875,0.03515625,0.997331562522347
flow,sintel,train,flyingthings,test,train_to_eval,48.0,0.1875,0.03515625,1.0
flow,sintel,train,flyingthings,test,eval_to_train,64.0,0.25,0.0625,0.9979065081074799
flow,sintel,train,flyingthings,test,train_to_eval,64.0,0.25,0.0625,1.0
flow,sintel,train,kitti2015,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9799095009329043
flow,sintel,train,kitti2015,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.9295195800312199
flow,sintel,train,kitti2015,val,eval_to_train,0.75,0.0029296875,8.58306884765625e-06,0.9917752606500458
flow,sintel,train,kitti2015,val,train_to_eval,0.75,0.0029296875,8.58306884765625e-06,0.9374549711815562
flow,sintel,train,kitti2015,val,eval_to_train,1.0,0.00390625,1.52587890625e-05,0.9952546755402765
flow,sintel,train,kitti2015,val,train_to_eval,1.0,0.00390625,1.52587890625e-05,0.9418241737211815
flow,sintel,train,kitti2015,val,eval_to_train,1.5,0.005859375,3.4332275390625e-05,0.997575917845652
flow,sintel,train,kitti2015,val,train_to_eval,1.5,0.005859375,3.4332275390625e-05,0.9472412343900096
flow,sintel,train,kitti2015,val,eval_to_train,2.0,0.0078125,6.103515625e-05,0.998540653571726
flow,sintel,train,kitti2015,val,train_to_eval,2.0,0.0078125,6.103515625e-05,0.9512727207913064
flow,sintel,train,kitti2015,val,eval_to_train,3.0,0.01171875,0.0001373291015625,0.9993462323886758
flow,sintel,train,kitti2015,val,train_to_eval,3.0,0.01171875,0.0001373291015625,0.9573431683777618
flow,sintel,train,kitti2015,val,eval_to_train,4.0,0.015625,0.000244140625,0.9996596490712583
flow,sintel,train,kitti2015,val,train_to_eval,4.0,0.015625,0.000244140625,0.9618155619596542
flow,sintel,train,kitti2015,val,eval_to_train,6.0,0.0234375,0.00054931640625,0.9998286002517127
flow,sintel,train,kitti2015,val,train_to_eval,6.0,0.0234375,0.00054931640625,0.9678986739012968
flow,sintel,train,kitti2015,val,eval_to_train,8.0,0.03125,0.0009765625,0.9998751230405336
flow,sintel,train,kitti2015,val,train_to_eval,8.0,0.03125,0.0009765625,0.9721735973523055
flow,sintel,train,kitti2015,val,eval_to_train,12.0,0.046875,0.002197265625,0.9999216458293544
flow,sintel,train,kitti2015,val,train_to_eval,12.0,0.046875,0.002197265625,0.9792923721181557
flow,sintel,train,kitti2015,val,eval_to_train,16.0,0.0625,0.00390625,0.9999608229146772
flow,sintel,train,kitti2015,val,train_to_eval,16.0,0.0625,0.00390625,0.9826306023354947
flow,sintel,train,kitti2015,val,eval_to_train,24.0,0.09375,0.0087890625,1.0
flow,sintel,train,kitti2015,val,train_to_eval,24.0,0.09375,0.0087890625,0.9869960524735831
flow,sintel,train,kitti2015,val,eval_to_train,32.0,0.125,0.015625,1.0
flow,sintel,train,kitti2015,val,train_to_eval,32.0,0.125,0.015625,0.9902254630463496
flow,sintel,train,kitti2015,val,eval_to_train,48.0,0.1875,0.03515625,1.0
flow,sintel,train,kitti2015,val,train_to_eval,48.0,0.1875,0.03515625,0.9941373416486552
flow,sintel,train,kitti2015,val,eval_to_train,64.0,0.25,0.0625,1.0
flow,sintel,train,kitti2015,val,train_to_eval,64.0,0.25,0.0625,0.9969600857048511
flow,sintel,train,kitti2012,val,eval_to_train,0.5,0.001953125,3.814697265625e-06,0.9962925861791238
flow,sintel,train,kitti2012,val,train_to_eval,0.5,0.001953125,3.814697265625e-06,0.8961893424291547
