space,train_dataset,train_split,eval_dataset,eval_split,train_n_centroids,eval_n_centroids,train_total_weight,eval_total_weight,distance_metric,flow_normalized,train_kmeans_k,eval_kmeans_k,mean_nn_eval_to_train_k1,median_nn_eval_to_train_k1,p90_nn_eval_to_train_k1,p95_nn_eval_to_train_k1,mean_nn_train_to_eval_k1,median_nn_train_to_eval_k1,p90_nn_train_to_eval_k1,p95_nn_train_to_eval_k1,eval_covered_by_train_eps0p5px_weighted,train_covered_by_eval_eps0p5px_weighted,eval_covered_by_train_eps0p75px_weighted,train_covered_by_eval_eps0p75px_weighted,eval_covered_by_train_eps1px_weighted,train_covered_by_eval_eps1px_weighted,eval_covered_by_train_eps1p5px_weighted,train_covered_by_eval_eps1p5px_weighted,eval_covered_by_train_eps2px_weighted,train_covered_by_eval_eps2px_weighted,eval_covered_by_train_eps3px_weighted,train_covered_by_eval_eps3px_weighted,eval_covered_by_train_eps4px_weighted,train_covered_by_eval_eps4px_weighted,eval_covered_by_train_eps6px_weighted,train_covered_by_eval_eps6px_weighted,eval_covered_by_train_eps8px_weighted,train_covered_by_eval_eps8px_weighted,eval_covered_by_train_eps12px_weighted,train_covered_by_eval_eps12px_weighted,eval_covered_by_train_eps16px_weighted,train_covered_by_eval_eps16px_weighted,eval_covered_by_train_eps24px_weighted,train_covered_by_eval_eps24px_weighted,eval_covered_by_train_eps32px_weighted,train_covered_by_eval_eps32px_weighted,eval_covered_by_train_eps48px_weighted,train_covered_by_eval_eps48px_weighted,eval_covered_by_train_eps64px_weighted,train_covered_by_eval_eps64px_weighted
flow,synthetic_2d_warp,train,pfpascal,test,8192,2414,16000000,2414,sqL2,True,8192,2414,5.7998386182589456e-05,1.6067177057266235e-05,8.759498596191419e-05,0.0001503929495811461,0.007284550927579403,8.246302604675293e-05,0.0017578333616256763,0.008186045289039583,0.13545981772990887,0.0422890625,0.31648715824357915,0.0962271875,0.4855012427506214,0.1591021875,0.7286661143330572,0.30928375,0.8463131731565866,0.4478761875,0.9457332228666114,0.6338425,0.9726594863297432,0.738600375,0.9884009942004971,0.8324034375,0.9946147473073736,0.87612175,0.9975144987572494,0.919641375,0.9983429991714996,0.9372040625,0.9995857497928748,0.958427,1.0,0.967829875,1.0,0.979068,1.0,0.9851501875
flow,synthetic_2d_warp,train,pfwillow,test,8192,8192,16000000,9000,sqL2,True,8192,8192,0.00010867448872886598,1.6119331121444702e-05,0.00012449473142623902,0.0002747133374214172,0.004911636933684349,2.769753336906433e-05,0.0005170524120330811,0.0023890823125839213,0.14933333333333335,0.13287475,0.3191111111111111,0.253659125,0.49066666666666664,0.3774284375,0.7006666666666667,0.5723988125,0.8102222222222222,0.69688025,0.9053333333333333,0.81575525,0.9416666666666667,0.8681245,0.9682222222222222,0.9135089375,0.9781111111111112,0.9342213125,0.9876666666666667,0.9547656875,0.9936666666666667,0.964162625,0.9991111111111111,0.975705375,0.9997777777777778,0.980114875,0.9997777777777778,0.9873870625,1.0,0.9902878125
flow,synthetic_2d_warp,train,pointodyssey,test,8192,8192,16000000,16000000,sqL2,True,8192,8192,7.119474958017236e-06,4.715126124210656e-06,1.23424983030418e-05,1.5675532267778177e-05,0.013915635645389557,0.0002080574631690979,0.007819056510925293,0.03465258777141571,0.3732893125,0.1072426875,0.7436030625,0.163139375,0.9478669375,0.2153130625,0.9900491875,0.3033973125,0.994281875,0.3692785,0.998459875,0.4747883125,0.999360875,0.5519739375,0.99991975,0.662374,1.0,0.7318629375,1.0,0.8146005,1.0,0.863904375,1.0,0.916096,1.0,0.936995125,1.0,0.9572698125,1.0,0.9687690625
flow,synthetic_2d_warp,train,tss,val,8192,8192,16000000,819200,sqL2,True,8192,8192,0.0007219554972834885,1.2145494110882282e-05,9.8225474357605e-05,0.0009339511394500728,0.007034452632069588,1.931004226207733e-05,0.0012443184852600105,0.009489637613296489,0.178553466796875,0.1890084375,0.380943603515625,0.3658096875,0.586632080078125,0.488673125,0.79303466796875,0.6263214375,0.867259521484375,0.7109515625,0.90841064453125,0.790533,0.923345947265625,0.8334574375,0.93739990234375,0.8793024375,0.94751220703125,0.9027451875,0.95996337890625,0.928110875,0.968599853515625,0.9411959375,0.98129150390625,0.95483225,0.989041748046875,0.9628445625,0.99662841796875,0.975558875,0.9990087890625,0.983137625
flow,synthetic_2d_warp,train,middlebury,val,8192,8192,16000000,98304,sqL2,True,8192,8192,9.75323564489372e-06,6.107613444328308e-06,2.3513473570346834e-05,2.950541675090789e-05,0.15132483839988708,0.0597449392080307,0.37621121108531985,0.5720828920602797,0.247772216796875,0.0028465625,0.6685791015625,0.00349075,0.8323872884114584,0.0053831875,0.98748779296875,0.009050375,0.999053955078125,0.0113376875,1.0,0.0172369375,1.0,0.02346675,1.0,0.0377944375,1.0,0.0523830625,1.0,0.084029625,1.0,0.1197045625,1.0,0.1923059375,1.0,0.2671830625,1.0,0.4139329375,1.0,0.5403835
flow,synthetic,train,flyingthings,test,8192,8192,16000000,14319616,sqL2,True,8192,8192,0.0007624693680554628,6.60034129396081e-06,2.2086128592491156e-05,4.069209098815917e-05,0.0015156993176788092,5.529820919036865e-05,0.0017288595438003569,0.004781362414360041,0.30933937055295335,0.1644123125,0.6240441084453662,0.2511590625,0.8335255638140017,0.32430875,0.9460401731443078,0.4528496875,0.9705367099229476,0.5525351875,0.9858364218705306,0.6736753125,0.9917628377744208,0.7480039375,0.9950155087957666,0.8259189375,0.9958789397704519,0.870708,0.9975402273357051,0.922962125,0.9980291370941791,0.951050625,0.9989256695151602,0.9752295,0.9992135263962385,0.9861500625,0.9993832236842105,0.995135,0.9994705165278175,0.997569625
flow,synthetic,train,kitti2015,val,8192,8192,16000000,408402,sqL2,True,8192,8192,8.155140676535666e-06,6.23145024292171e-06,1.619887771084905e-05,2.108924090862273e-05,0.046005476266145706,0.0006540343165397644,0.11125830560922624,0.23699135035276409,0.30968016806969606,0.1325556875,0.6370585844339646,0.194649125,0.8606128275571618,0.242037125,0.9838370037365145,0.3094839375,0.9973971723938668,0.3606525,0.9995519120866205,0.4243466875,1.0,0.4647715625,1.0,0.5147988125,1.0,0.5549488125,1.0,0.6112194375,1.0,0.649243125,1.0,0.709821375,1.0,0.7552098125,1.0,0.822313875,1.0,0.8711388125
flow,synthetic,train,kitti2012,val,8192,8192,16000000,397312,sqL2,True,8192,8192,6.922974989720387e-06,5.700741894543171e-06,1.4046003343537452e-05,1.722065499052405e-05,0.06021985411643982,0.003564741462469101,0.15712787210941329,0.3005265533924102,0.33943600998711343,0.1136548125,0.6991231072809279,0.1498876875,0.9267829816365979,0.1818264375,0.9980770779639175,0.2177599375,0.9997885792525774,0.2500065625,1.0,0.2962763125,1.0,0.3297346875,1.0,0.384049125,1.0,0.4219291875,1.0,0.485510375,1.0,0.535954,1.0,0.6118706875,1.0,0.6703515625,1.0,0.759948875,1.0,0.824004125
flow,synthetic,train,spair,test,8192,8192,16000000,88328,sqL2,True,8192,8192,0.002140865195542574,9.244680404663086e-05,0.0030682921409606947,0.007738465070724487,0.00011836199701065198,3.854092210531235e-05,0.0001309618353843689,0.00021932125091552726,0.05172765148084413,0.0551525,0.12053935331944571,0.129535,0.19613259668508287,0.2220689375,0.32808395978625127,0.470206375,0.43250158500135855,0.707339625,0.5652341273435377,0.9175818125,0.6498505570147631,0.964005125,0.749105606376234,0.986701,0.8078865139027263,0.9926383125,0.8753170002717146,0.99656825,0.9148401412915497,0.9981489375,0.956310569694774,0.9992918125,0.976179693868309,0.9996229375,0.9890634906258491,0.9998619375,0.9944638166832714,1.0
flow,synthetic,train,pfpascal,test,8192,2414,16000000,2414,sqL2,True,8192,2414,5.9004887589253485e-05,1.48940016515553e-05,8.407235145568848e-05,0.00015299096703529357,0.006868992932140827,8.599460124969482e-05,0.0018836826086044338,0.009014710783958428,0.1507870753935377,0.0457960625,0.33140016570008285,0.1009843125,0.5095277547638773,0.1647105,0.7369511184755593,0.303532,0.851698425849213,0.4456121875,0.9444904722452361,0.6346621875,0.9705882352941176,0.73456,0.9884009942004971,0.830633,0.9946147473073736,0.8780349375,0.9979287489643744,0.91800025,0.9983429991714996,0.9359429375,0.9987572493786246,0.9572011875,1.0,0.96785375,1.0,0.9785295625,1.0,0.9843585
flow,synthetic,train,pfwillow,test,8192,8192,16000000,9000,sqL2,True,8192,8192,9.760883403941989e-05,1.6432255506515503e-05,0.00011700093746185304,0.0002556830644607543,0.004634784534573555,2.7718953788280487e-05,0.0005080789327621461,0.0025592207908630366,0.1497777777777778,0.1323521875,0.3191111111111111,0.2576184375,0.48255555555555557,0.3773125625,0.7121111111111111,0.5716421875,0.8216666666666667,0.6946180625,0.9103333333333333,0.818918,0.9452222222222222,0.8699998125,0.9691111111111111,0.91277225,0.9783333333333334,0.9339223125,0.9878888888888889,0.9547126875,0.9941111111111111,0.96458275,0.9993333333333333,0.9748818125,1.0,0.9807351875,1.0,0.986392125,1.0,0.9900818125
flow,synthetic,train,pointodyssey,test,8192,8192,16000000,16000000,sqL2,True,8192,8192,7.427653599734185e-06,5.456189683172852e-06,1.3525364920496942e-05,1.6844208494148914e-05,0.014053038321435452,0.00021742656826972961,0.00815048813819886,0.039579257369041415,0.318532,0.1108180625,0.6849966875,0.166743125,0.927541,0.2199475625,0.99145425,0.303390125,0.996294125,0.368622,0.99902475,0.470215,0.99964125,0.550841875,0.9998563125,0.6609490625,1.0,0.729927625,1.0,0.81205925,1.0,0.862877125,1.0,0.9134283125,1.0,0.9345345625,1.0,0.954750375,1.0,0.9680436875
flow,synthetic,train,tss,val,8192,8192,16000000,819200,sqL2,True,8192,8192,0.0006209254497662187,1.2206844985485077e-05,9.36761498451235e-05,0.0008922010660171505,0.00705080758780241,1.932680606842041e-05,0.0011300057172775326,0.009434464573860133,0.1802294921875,0.190706875,0.38328857421875,0.371408125,0.580333251953125,0.4906219375,0.795145263671875,0.629298375,0.872249755859375,0.7135491875,0.911785888671875,0.7910175,0.926248779296875,0.8339015625,0.939813232421875,0.8806844375,0.948973388671875,0.904528125,0.961490478515625,0.9306601875,0.97198486328125,0.94257275,0.9846826171875,0.9551436875,0.991124267578125,0.9637028125,0.99658203125,0.9756713125,0.998551025390625,0.9828709375
flow,synthetic,train,middlebury,val,8192,8192,16000000,98304,sqL2,True,8192,8192,9.807912647374906e-06,6.825895980000496e-06,2.0167231559753426e-05,2.8270017355680463e-05,0.15441027283668518,0.060804467648267746,0.3835551321506508,0.604076987504959,0.2510782877604167,0.0028896875,0.65167236328125,0.004636625,0.8396199544270834,0.005728,0.9813435872395834,0.0090546875,0.9950052897135416,0.0106045625,1.0,0.0180590625,1.0,0.02365675,1.0,0.0378101875,1.0,0.053049125,1.0,0.0833596875,1.0,0.1178636875,1.0,0.1915141875,1.0,0.2677274375,1.0,0.4142030625,1.0,0.543563
flow,synthetic_small_zoom,train,flyingthings,test,8192,8192,16000000,14319616,sqL2,True,8192,8192,0.0027727456763386726,2.9599759727716446e-06,0.0001970082521438609,0.0012438792735338198,0.00034888292429968715,3.7117861211299896e-06,2.5119259953498842e-05,4.1131488978862754e-05,0.6432002785549557,0.787213875,0.8257763336670481,0.89982025,0.8445536528353833,0.95566,0.8643765307673055,0.9906883125,0.8767126157572941,0.995772625,0.8953094133250501,0.9971855625,0.9113069093472898,0.99762775,0.9340326584176559,0.9980395,0.9482352040725115,0.998274375,0.9668132860545982,0.998670125,0.9756290252476044,0.998844875,0.9839004761021525,0.999147375,0.9887128956530677,0.999369375,0.9932066614076802,0.999575875,0.9959797106291118,0.9997209375
flow,synthetic_small_zoom,train,kitti2015,val,8192,8192,16000000,408402,sqL2,True,8192,8192,9.000152931548655e-05,2.81914253719151e-06,1.2219376640132405e-05,7.841251790523528e-05,0.008146059699356556,5.962559953331947e-06,0.0007870057597756425,0.0027150781359523523,0.6549257839089916,0.663979625,0.8551745584007914,0.763252,0.9121551804349636,0.8131450625,0.9305659619688444,0.8623994375,0.9433352432162428,0.8885333125,0.9600907928952356,0.91964175,0.9716921072864482,0.936615125,0.9874951640785304,0.9594705625,0.993790431976337,0.9739356875,0.9967066762650526,0.98917225,0.9976787576946244,0.994556625,0.9986018677675428,0.997187,0.9991332069872332,0.9974561875,0.9996229205537681,0.997896375,0.9998775716083662,0.9982115625
flow,synthetic_small_zoom,train,kitti2012,val,8192,8192,16000000,397312,sqL2,True,8192,8192,2.3406450054608285e-05,2.5244225980713964e-06,5.318527109920979e-06,6.5936823375523085e-06,0.010241711512207985,9.727838914841413e-06,0.00587323494255543,0.010962753510102624,0.7527560204574743,0.609048625,0.9697215286726805,0.67604825,0.9824042566043815,0.7126279375,0.9898341857280928,0.7498268125,0.9924920465528351,0.7754384375,0.9953437097293815,0.8077159375,0.9964410840850515,0.8309820625,0.9978606233891752,0.8680081875,0.9986710695876289,0.8970365,0.9991618677512887,0.9381778125,0.9995293371456185,0.964498,0.9997986469072165,0.9895828125,0.9997986469072165,0.9961695,0.9999496617268041,0.997450625,1.0,0.9978860625
flow,synthetic_small_zoom,train,spair,test,8192,8192,16000000,88328,sqL2,True,8192,8192,0.04442047327756882,0.0033587217330932617,0.11290918588638334,0.23433096557855598,6.509209197247401e-05,2.6199035346508026e-05,6.429897621273994e-05,7.82448099926114e-05,0.055101440086948644,0.0796284375,0.08185399873199892,0.1876855625,0.09507743863780455,0.3165761875,0.11521827732995199,0.655372875,0.13121546961325967,0.90549275,0.16511185581016213,0.9986005,0.20038945747667783,0.9991403125,0.27160130422968937,0.999358125,0.33515985870845033,0.9995785,0.44564577483923556,0.999661375,0.5299904899918486,0.9997125625,0.642752015216013,0.999835125,0.7107032877456753,0.9998795625,0.7928742867493886,0.999983625,0.8496512997011141,0.999983625
flow,synthetic_small_zoom,train,pfpascal,test,8192,2414,16000000,2414,sqL2,True,8192,2414,0.005718082655221224,0.0001045428216457367,0.010939951241016401,0.02875028550624845,0.002917040139436722,2.8521288186311722e-05,0.00010501511860638868,0.00015112513792701066,0.2207953603976802,0.1010638125,0.3260149130074565,0.233703625,0.36743993371996686,0.371663375,0.4088649544324772,0.6382936875,0.4490472245236123,0.8267078125,0.5219552609776305,0.973853375,0.5729080364540182,0.996184375,0.6512013256006628,0.997876875,0.7232808616404308,0.998211625,0.8061309030654515,0.998457125,0.84009942004971,0.998601625,0.8898094449047225,0.998781875,0.9179784589892295,0.9988999375,0.9598177299088649,0.9990680625,0.9772162386081193,0.9991698125
flow,synthetic_small_zoom,train,pfwillow,test,8192,8192,16000000,9000,sqL2,True,8192,8192,0.004741564393043518,0.00017886236310005188,0.010476949810981767,0.02636534273624417,0.0019538607448339462,8.680566679686308e-06,3.518802113831044e-05,5.0366111099719985e-05,0.2328888888888889,0.3791698125,0.3211111111111111,0.62948225,0.35244444444444445,0.8163804375,0.3948888888888889,0.9659821875,0.4256666666666667,0.9928914375,0.481,0.997899125,0.5336666666666666,0.998200625,0.618,0.9985045625,0.6866666666666666,0.9986840625,0.779,0.9988219375,0.8262222222222222,0.9989320625,0.8875555555555555,0.999135875,0.924,0.999193375,0.9618888888888889,0.9992986875,0.9834444444444445,0.999485625
flow,synthetic_small_zoom,train,pointodyssey,test,8192,8192,16000000,16000000,sqL2,True,8192,8192,0.00010856836888706312,2.8313370421528816e-06,6.8005650064151275e-06,1.1799876983786816e-05,0.004109812900424004,7.5767748057842255e-06,6.761252880096449e-05,0.0001402284950017929,0.627960375,0.6801045625,0.9083431875,0.8090818125,0.9655161875,0.8800924375,0.9709465625,0.9531018125,0.9737514375,0.9795979375,0.97886325,0.99276925,0.98288425,0.9958376875,0.9875491875,0.9971600625,0.990838125,0.997554125,0.99507725,0.997973375,0.99685225,0.99828225,0.998331125,0.9985071875,0.9991486875,0.9986721875,0.9996720625,0.9988218125,0.999899875,0.9989631875
flow,synthetic_small_zoom,train,tss,val,8192,8192,16000000,819200,sqL2,True,8192,8192,0.003577477764338255,1.903623342514038e-05,0.00554057732224466,0.016267102956771837,0.0022033441346138716,4.091300070285797e-06,1.279953867197037e-05,1.9327271729707718e-05,0.322303466796875,0.5740285625,0.446722412109375,0.9121204375,0.490264892578125,0.9840726875,0.54314453125,0.996360125,0.577271728515625,0.997240375,0.63261474609375,0.9976425,0.6753173828125,0.997965125,0.745194091796875,0.9982741875,0.7933642578125,0.9984101875,0.85330810546875,0.998712625,0.88334716796875,0.9988255,0.92236572265625,0.998929375,0.94941162109375,0.999009375,0.975762939453125,0.999101375,0.9879541015625,0.999255875
flow,synthetic_small_zoom,train,middlebury,val,8192,8192,16000000,98304,sqL2,True,8192,8192,0.0002869058516807854,1.7807469703257084e-06,8.04156064987185e-05,0.0017813328653573978,0.030132906511425972,0.008917749859392643,0.033703286200761816,0.04623320084065199,0.7739156087239584,0.0073335625,0.8354593912760416,0.0074049375,0.868377685546875,0.01737575,0.906524658203125,0.0250395,0.9271240234375,0.0375399375,0.941741943359375,0.0578714375,0.949615478515625,0.0875945625,0.9576619466145834,0.1654865625,0.9627176920572916,0.256923625,0.9710184733072916,0.42942825,0.9780782063802084,0.5735136875,1.0,0.7757868125,1.0,0.8966499375,1.0,0.9850813125,1.0,0.995898
flow,synthetic_large_zoom,train,flyingthings,test,8192,8192,16000000,14319616,sqL2,True,8192,8192,0.0016326727345585823,3.1535164453089237e-06,1.8900632858276375e-05,5.5070221424102604e-05,0.0002904226421378553,1.3991259038448334e-05,0.00018709301948547367,0.0004213057458400726,0.6090679386933281,0.4926876875,0.8357748559737915,0.6065149375,0.8885840933164688,0.688622125,0.9364039510556708,0.790076,0.9560353434058567,0.8534085,0.9704603112262228,0.9217698125,0.978652360510226,0.9534535625,0.9852237657769594,0.978318875,0.9888990738299127,0.9887119375,0.9922988856684425,0.9963370625,0.9935601625071511,0.99836625,0.995029894656393,0.999117125,0.9964859392877574,0.999488625,0.997574515964674,0.99967675,0.9983957670373284,0.999870875
flow,synthetic_large_zoom,train,kitti2015,val,8192,8192,16000000,408402,sqL2,True,8192,8192,5.282775418891106e-06,3.010761247423943e-06,9.816543479246321e-06,1.6272626817226405e-05,0.009192355908453465,4.1896477341651917e-05,0.011765228211879761,0.033140547946095444,0.6186845314175738,0.4111175625,0.8617905886846783,0.503017125,0.946533072805716,0.559655625,0.9861239660922326,0.6321196875,0.9965671078985902,0.679149625,0.9990254700025955,0.7364224375,0.9994906978908037,0.770634875,0.9998996087188603,0.810737375,1.0,0.839948125,1.0,0.8772801875,1.0,0.901886,1.0,0.9326623125,1.0,0.951732,1.0,0.9748694375,1.0,0.987259375
flow,synthetic_large_zoom,train,kitti2012,val,8192,8192,16000000,397312,sqL2,True,8192,8192,3.4468075682525523e-06,2.714688889682293e-06,6.0461461544036865e-06,8.245371282100675e-06,0.014049097895622253,0.0002839874941855669,0.030504420399665964,0.06004097685217853,0.7024454333118557,0.3730665625,0.9564347414626289,0.4305949375,0.9864237677190721,0.46826575,0.9989026256443299,0.5161204375,0.9998238160438144,0.54971275,0.9999723139497423,0.59817725,0.9999798646907216,0.63124925,0.9999798646907216,0.6819454375,1.0,0.7203108125,1.0,0.775897375,1.0,0.815948625,1.0,0.871093375,1.0,0.9055401875,1.0,0.9478645,1.0,0.9727548125
flow,synthetic_large_zoom,train,spair,test,8192,8192,16000000,88328,sqL2,True,8192,8192,0.017886551097035408,0.0003624558448791504,0.03811090588569644,0.07840428352355958,6.019043939886615e-05,3.0308961868286133e-05,7.866844534873963e-05,0.00010269433259963988,0.06187166017570872,0.06813075,0.12204510461008966,0.16572775,0.17694275880807897,0.2857936875,0.2664500498143284,0.5954760625,0.3245063852911874,0.8538514375,0.4055678833439,0.989695375,0.459344715152613,0.9978055,0.5373833891857621,0.999500125,0.5891450049814329,0.9996578125,0.6538696676025723,0.9997085,0.6975477764695227,0.9997640625,0.7676388008332579,0.99986425,0.8241780635811974,0.999990125,0.8938728376052893,0.999990125,0.9358187664160855,0.999990125
flow,synthetic_large_zoom,train,pfpascal,test,8192,2414,16000000,2414,sqL2,True,8192,2414,0.00046440729056484997,1.4348886907100677e-05,0.0002788156270980849,0.0007836788892745968,0.001664852607063949,4.4148415327072144e-05,0.00024669691920280466,0.00048585273325443265,0.21458160729080364,0.076602875,0.38980944490472247,0.1785625625,0.5132560066280033,0.2890156875,0.6714995857497928,0.514583375,0.7638773819386909,0.6871136875,0.8529411764705882,0.8727916875,0.8935376967688484,0.938923375,0.9362054681027341,0.975618875,0.9573322286661143,0.98768025,0.9730737365368682,0.995338,0.9772162386081193,0.9971775625,0.9888152444076223,0.998388375,0.9946147473073736,0.9989625,0.995857497928749,0.9991744375,0.9987572493786246,0.9993136875
flow,synthetic_large_zoom,train,pfwillow,test,8192,8192,16000000,9000,sqL2,True,8192,8192,0.0008527514874003828,1.666322350502014e-05,0.0005177617073059083,0.002322496473789213,0.000899766047950834,1.495378091931343e-05,7.851943373680115e-05,0.00014432668685913084,0.22966666666666666,0.2676769375,0.37977777777777777,0.4675459375,0.4871111111111111,0.632865,0.6432222222222223,0.8313005625,0.7343333333333333,0.917039625,0.8142222222222222,0.969521375,0.8574444444444445,0.9850198125,0.9024444444444445,0.9941741875,0.9258888888888889,0.9962019375,0.9466666666666667,0.9982238125,0.959,0.998761125,0.9738888888888889,0.999251375,0.9843333333333333,0.9993158125,0.9928888888888889,0.9995134375,0.9983333333333333,0.9995806875
flow,synthetic_large_zoom,train,pointodyssey,test,8192,8192,16000000,16000000,sqL2,True,8192,8192,1.3509279597201385e-05,2.957179276563693e-06,7.107766577973963e-06,1.03733593277866e-05,0.0026550707407295704,3.738515079021454e-05,0.0010175965726375586,0.0023079715669155113,0.601667875,0.393970375,0.904132,0.4968779375,0.975187875,0.5692855,0.988246625,0.6695591875,0.99203425,0.7292754375,0.9946773125,0.802241125,0.996721375,0.8484459375,0.9982659375,0.90891875,0.9988816875,0.938065625,0.9995368125,0.9697529375,0.9996680625,0.9839035,0.9999049375,0.99475525,1.0,0.9976888125,1.0,0.998741125,1.0,0.9991491875
flow,synthetic_large_zoom,train,tss,val,8192,8192,16000000,819200,sqL2,True,8192,8192,0.0018962379544973373,9.073875844478607e-06,0.0003426924347877509,0.007166498899459836,0.0009282070677727461,7.5427815318107605e-06,6.961226463317874e-05,0.00017853975296020506,0.299949951171875,0.406805375,0.4932666015625,0.68452375,0.613148193359375,0.7973800625,0.755548095703125,0.8871145625,0.81844970703125,0.9316176875,0.865428466796875,0.96595175,0.884671630859375,0.9774715625,0.906868896484375,0.988355625,0.91700927734375,0.99331275,0.927711181640625,0.99684275,0.9353759765625,0.997881125,0.9510009765625,0.998698,0.96351318359375,0.9990645625,0.982752685546875,0.99932425,0.993541259765625,0.9996331875
flow,synthetic_large_zoom,train,middlebury,val,8192,8192,16000000,98304,sqL2,True,8192,8192,6.483067409135401e-06,2.5865156203508377e-06,1.6975775361061098e-05,2.805665135383605e-05,0.05565081164240837,0.02239016816020012,0.1318976238369942,0.1961335733532904,0.6693522135416666,0.0052725625,0.846221923828125,0.0063030625,0.9207763671875,0.0141484375,0.9789021809895834,0.0174414375,0.9942728678385416,0.02748425,0.9998982747395834,0.041883875,1.0,0.061009875,1.0,0.10340425,1.0,0.155283875,1.0,0.2575259375,1.0,0.3492791875,1.0,0.497380875,1.0,0.6089091875,1.0,0.756859125,1.0,0.84601875
flow,synthetic_random_flipping,train,flyingthings,test,8192,8192,16000000,14319616,sqL2,True,8192,8192,0.0005645981291308999,1.0385363566456363e-05,3.2708677463233474e-05,5.4492801427841184e-05,0.01488440576940775,0.0003514289855957031,0.04075644016265871,0.08202463388442992,0.19837654864487986,0.100173625,0.4260897079921696,0.148097625,0.6717847741168478,0.19370875,0.9096234843168979,0.277935125,0.9581525789518378,0.343193,0.9831981527996282,0.4299061875,0.990214262728833,0.4843264375,0.9948824046678346,0.5558960625,0.9968191884475115,0.5983411875,0.9978049690717964,0.6615950625,0.998606596713208,0.7049245625,0.9990617066826373,0.766787,0.9991270017296553,0.81790725,0.9994203056841747,0.8906544375,0.9997256909682495,0.9382935
flow,synthetic_random_flipping,train,kitti2015,val,8192,8192,16000000,408402,sqL2,True,8192,8192,1.3344444596441463e-05,1.033144144457765e-05,2.7471518478705558e-05,3.3882446587085724e-05,0.2881068289279938,0.019973166286945343,1.06517573595047,1.5119410276412961,0.179827718767293,0.078694375,0.41286771367427194,0.116347375,0.6638410193877601,0.1426473125,0.9511633145773037,0.186243,0.9909329533156057,0.219612,0.9993388866851778,0.2629139375,0.9998310488195454,0.290896375,1.0,0.3253743125,1.0,0.352522,1.0,0.3933185625,1.0,0.4203878125,1.0,0.4648666875,1.0,0.50013275,1.0,0.55757975,1.0,0.6048820625
flow,synthetic_random_flipping,train,kitti2012,val,8192,8192,16000000,397312,sqL2,True,8192,8192,1.0467894753674045e-05,8.819391950964928e-06,2.0839180797338487e-05,2.5608882424421605e-05,0.29608428478240967,0.03559582307934761,1.064226031303406,1.4975699186325073,0.22472011920103094,0.0661720625,0.48843981556056704,0.088737375,0.7695287330863402,0.106213875,0.9872694507087629,0.131337875,0.9992977810889175,0.151733375,0.9999798646907216,0.1788951875,0.9999798646907216,0.2000284375,1.0,0.236625125,1.0,0.2650565625,1.0,0.3086881875,1.0,0.344572625,1.0,0.4033445625,1.0,0.4464698125,1.0,0.517146,1.0,0.5743063125
flow,synthetic_random_flipping,train,spair,test,8192,8192,16000000,88328,sqL2,True,8192,8192,0.0004637722158804536,7.651001214981079e-05,0.0006908714771270759,0.0015308022499084465,0.0004291716031730175,5.827471613883972e-05,0.0006023049354553226,0.0014336943626403799,0.04100624943392809,0.0428143125,0.09057150620414818,0.095529875,0.16126256679648582,0.166942,0.308690336020288,0.3490220625,0.44228330767140656,0.5306896875,0.6540508106149805,0.739541125,0.7723258762793225,0.82320725,0.8807739335205145,0.901546,0.9290938320804275,0.936653375,0.9652431844941581,0.971598875,0.9805837333574857,0.985610625,0.9925618150529844,0.996242375,0.9976451408386922,0.998926125,0.999649035413459,0.9997415625,0.9999886785617245,0.9998733125
flow,synthetic_random_flipping,train,pfpascal,test,8192,2414,16000000,2414,sqL2,True,8192,2414,5.914282155572437e-05,2.3834407329559326e-05,0.00010959655046463031,0.00017421394586563098,0.08421128988265991,0.00033571571111679077,0.31271277666091923,0.5598259985446927,0.09237779618889809,0.0290776875,0.1988400994200497,0.0583048125,0.34258492129246065,0.0980080625,0.6230323115161558,0.1929884375,0.7932891466445733,0.284091625,0.9324772162386081,0.4110595625,0.9676884838442419,0.4881983125,0.9892294946147473,0.5672651875,0.9946147473073736,0.6115523125,0.9983429991714996,0.659205375,0.9995857497928748,0.68695525,1.0,0.723606625,1.0,0.7472779375,1.0,0.778345125,1.0,0.805294875
flow,synthetic_random_flipping,train,pfwillow,test,8192,8192,16000000,9000,sqL2,True,8192,8192,4.781648749485612e-05,2.4430453777313232e-05,0.00010548382997512826,0.00015493929386138915,0.02641330100595951,8.057244122028351e-05,0.06132297515869145,0.1747116863727569,0.09644444444444444,0.0825529375,0.21511111111111111,0.163477625,0.3512222222222222,0.2417974375,0.6143333333333333,0.379009375,0.7861111111111111,0.479685,0.9383333333333334,0.5833278125,0.9785555555555555,0.63717725,0.9956666666666667,0.700657,0.9993333333333333,0.7451124375,0.9997777777777778,0.785925625,1.0,0.8107765625,1.0,0.8390368125,1.0,0.8577290625,1.0,0.8863395625,1.0,0.9081840625
