dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
synthetic_small_zoom,train,flyingthings_synthetic_30_70,train,0.025294017046689987,0.15904092884125767,178475145,204376608
synthetic_small_zoom,train,flyingthings_synthetic_70_30,train,0.017880739644169807,0.13371888290054554,178475145,326549202
synthetic_small_zoom,train,sintel_synthetic_30_70,train,0.009871751070022583,0.09935668608615418,178475145,200714721
synthetic_small_zoom,train,sintel_synthetic_70_30,train,0.005630010738968849,0.07503339749050984,178475145,308354615
synthetic_large_zoom,train,synthetic_random_flipping,train,0.09586633741855621,0.30962289550121486,180146001,110583823
synthetic_large_zoom,train,spair,train,0.14976564049720764,0.38699565953277515,180146001,12928
synthetic_large_zoom,train,flyingthings,train,0.013472676277160645,0.11607185824807253,180146001,47185920
synthetic_large_zoom,train,pointodyssey,test,0.17517435550689697,0.41853835607611517,180146001,4013037
synthetic_large_zoom,train,synthetic,val,0.027804546058177948,0.16674695217058075,180146001,110543713
synthetic_large_zoom,train,kitti2012,val,0.2702367305755615,0.5198429864637606,180146001,3152114
synthetic_large_zoom,train,kitti2015,val,0.2785535752773285,0.5277817496629914,180146001,1948559
synthetic_large_zoom,train,spair,test,0.14012819528579712,0.37433700763589633,180146001,11089
synthetic_large_zoom,train,pfpascal,test,0.03387590870261192,0.1840540917844858,180146001,2414
synthetic_large_zoom,train,pfwillow,test,0.06255823373794556,0.25011644035917663,180146001,9000
synthetic_large_zoom,train,flyingthings,test,0.023694615811109543,0.1539305551575435,180146001,42467328
synthetic_large_zoom,train,tss,val,0.06061068922281265,0.24619238254424658,180146001,35627876
synthetic_large_zoom,train,middlebury,val,0.036353930830955505,0.19066706802947253,180146001,11171271
synthetic_large_zoom,train,spair_synthetic_30_70,train,0.027823355048894882,0.16680334243921757,180146001,73733385
synthetic_large_zoom,train,spair_synthetic_50_50,train,0.025667326524853706,0.16021025723983376,180146001,52005543
synthetic_large_zoom,train,spair_synthetic_70_30,train,0.025385573506355286,0.1593285081407445,180146001,31769507
synthetic_large_zoom,train,pointodyssey_synthetic_30_70,train,0.025515558198094368,0.15973590140633498,180146001,78297005
synthetic_large_zoom,train,pointodyssey_synthetic_70_30,train,0.02373339980840683,0.15405648252639947,180146001,34185641
synthetic_large_zoom,train,flyingthings_synthetic_30_70,train,0.0160079225897789,0.1265224193168108,180146001,204376608
synthetic_large_zoom,train,flyingthings_synthetic_70_30,train,0.01317741721868515,0.11479293191954437,180146001,326549202
synthetic_large_zoom,train,sintel_synthetic_30_70,train,0.006898208521306515,0.0830554544946117,180146001,200714721
synthetic_large_zoom,train,sintel_synthetic_70_30,train,0.008662622421979904,0.09307321001222588,180146001,308354615
synthetic_random_flipping,train,spair,train,0.02888895571231842,0.16996751369693686,110583823,12928
synthetic_random_flipping,train,flyingthings,train,0.0715365782380104,0.26746322782395787,110583823,47185920
synthetic_random_flipping,train,pointodyssey,test,0.30407705903053284,0.5514318262764064,110583823,4013037
