dataset1,split1,dataset2,split2,mmd2,mmd,num_vectors1,num_vectors2
synthetic,train,synthetic_large_zoom,train,0.026414962485432625,0.16252680543661904,217890609,358996921
synthetic,train,synthetic_random_flipping,train,0.03336121886968613,0.1826505375565211,217890609,219041176
synthetic,train,spair_synthetic_50_50,train,0.00023456593044102192,0.015315545385033533,217890609,107304714
synthetic,train,spair_synthetic_70_30,train,0.0003020206931978464,0.01737874256664867,217890609,68494730
synthetic,train,spair,train,0.06976695358753204,0.26413434761032506,217890609,24835
synthetic,train,flyingthings,train,0.017665768042206764,0.1329126331174233,217890609,47185920
synthetic,train,pointodyssey,test,0.23144279420375824,0.48108501764631817,217890609,8039595
synthetic,train,synthetic,val,0.00013208969903644174,0.011493028279632908,217890609,218298044
synthetic,train,kitti2012,val,0.3184729814529419,0.5643341044566967,217890609,3152114
synthetic,train,kitti2015,val,0.3206137716770172,0.5662276677070958,217890609,1948559
synthetic,train,spair,test,0.04921048879623413,0.2218343724408689,217890609,20494
synthetic,train,pfpascal,test,0.008353151381015778,0.0913955763755324,217890609,2414
synthetic,train,pfwillow,test,0.0377955436706543,0.19441076017199843,217890609,9000
synthetic,train,flyingthings,test,0.012629060074687004,0.11237909091413315,217890609,42467328
synthetic,train,tss,val,0.05335480719804764,0.2309865952778378,217890609,35627876
synthetic,train,middlebury,val,0.06082227826118469,0.24662173112113356,217890609,11171271
synthetic_small_zoom,train,synthetic_large_zoom,train,0.003944877535104752,0.06280826008659014,354163062,358996921
synthetic_small_zoom,train,synthetic_random_flipping,train,0.1179313138127327,0.34341128958252476,354163062,219041176
synthetic_small_zoom,train,spair_synthetic_50_50,train,0.043131276965141296,0.20768070917911777,354163062,107304714
synthetic_small_zoom,train,spair_synthetic_70_30,train,0.04426164925098419,0.21038452711875982,354163062,68494730
synthetic_small_zoom,train,spair,train,0.18311449885368347,0.42791879936932364,354163062,24835
synthetic_small_zoom,train,flyingthings,train,0.016911759972572327,0.13004522279796488,354163062,47185920
synthetic_small_zoom,train,pointodyssey,test,0.16635587811470032,0.40786747616683083,354163062,8039595
synthetic_small_zoom,train,synthetic,val,0.043107617646455765,0.2076237405656101,354163062,218298044
synthetic_small_zoom,train,kitti2012,val,0.279540479183197,0.5287158775592019,354163062,3152114
