train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
synthetic_2d_warp,flyingthings|glunet|True|False,flyingthings,glunet|True|False,71.3152,70.44049868085575,0.15015246130140766,0.3282311619781516,0.5846597421339349,0.5846597421339349,0.5846597421339349,1.3586137569667154,1.4497367248256119,2.1859858914951698,3.8937739486022918,3.8937739486022918,3.8937739486022918,9.048228348648312,9.655097973489035
synthetic_2d_warp,flyingthings|glunet|True|True,flyingthings,glunet|True|True,78.2963,78.32144968674748,0.15015246130140766,0.3282311619781516,0.42411989969896846,0.42411989969896846,0.42411989969896846,1.316069326968162,1.446381346904778,2.1859858914951698,2.824595055072816,2.824595055072816,2.824595055072816,8.764886806126727,9.632751500499168
synthetic_2d_warp,flyingthings|raft|True|False,flyingthings,raft|True|False,68.432,32.316709364369444,0.16735511352460924,0.3658359170343683,0.39213391404309494,0.39213391404309494,0.39213391404309494,0.9347398722466302,1.0723020902653588,2.1859858914951698,2.3431247828912762,2.3431247828912762,2.3431247828912762,5.5853678597587555,6.407345838928781
synthetic_large_zoom,flyingthings|catspp|False|False,flyingthings,catspp|False|False,67.1619,32.790481626255634,0.31142370106589895,0.6807678168072644,0.5942877680995434,0.5942877680995434,0.5942877680995434,1.818622186981944,2.034965559872828,2.1859858914951698,1.9082933189269011,1.9082933189269011,1.9082933189269011,5.839703852845528,6.534395272125477
synthetic_large_zoom,flyingthings|catspp|False|True,flyingthings,catspp|False|True,72.1858,50.88972688156883,0.31142370106589895,0.6807678168072644,0.6186978214286515,0.6186978214286515,0.6186978214286515,2.0076264033399043,2.2893759102881988,2.1859858914951698,1.986675449912952,1.986675449912952,1.986675449912952,6.446607616788548,7.351322017086151
synthetic_large_zoom,flyingthings|catspp|True|False,flyingthings,catspp|True|False,81.8483,50.061280655490265,-0.02848543947367655,-0.06226876880249654,-0.05728567676765019,-0.05728567676765019,-0.05728567676765019,-0.21453690543025605,-0.2745002711010972,2.1859858914951698,2.0110511835560057,2.0110511835560057,2.0110511835560057,7.531458506318992,9.636511711703218
synthetic_large_zoom,flyingthings|catspp|True|True,flyingthings,catspp|True|True,82.1343,54.6331914111898,-0.02848543947367655,-0.06226876880249654,-0.051464698732231244,-0.051464698732231244,-0.051464698732231244,-0.21405258585773848,-0.2739817440436648,2.1859858914951698,1.8067019390657417,1.8067019390657417,1.8067019390657417,7.514456150678135,9.618308479911356
synthetic_large_zoom,flyingthings|glunet|False|False,flyingthings,glunet|False|False,62.2616,62.20391780811312,0.31142370106589895,0.6807678168072644,0.6214175482815734,0.6214175482815734,0.6214175482815734,2.0005498645118065,2.2761425754638456,2.1859858914951698,1.995408654365963,1.995408654365963,1.995408654365963,6.423884430326256,7.3088289930193895
synthetic_large_zoom,flyingthings|glunet|False|True,flyingthings,glunet|False|True,57.5697,58.25934557319925,0.31142370106589895,0.6807678168072644,0.5782557528237834,0.5782557528237834,0.5782557528237834,1.8728703156472943,2.1866866263308555,2.1859858914951698,1.8568135657132316,1.8568135657132316,1.8568135657132316,6.013897815860151,7.021580627442806
synthetic_large_zoom,flyingthings|glunet|True|False,flyingthings,glunet|True|False,72.5692,69.27015779222843,-0.02848543947367655,-0.06226876880249654,-0.11091586213708914,-0.11091586213708914,-0.11091586213708914,-0.25774276096942583,-0.275029708936239,2.1859858914951698,3.8937739486022918,3.8937739486022918,3.8937739486022918,9.048228348648312,9.655097973489035
