ctx_rho_g,cent_rho_g,ctx_rho_L,ctx_rho_Lg,MAE_Lg,abs_r_Lg,ctx_rho_g_zridge,cent_rho_g_zridge,abs_r_Lg_zridge,MAE_Lg_zridge,ctx_rho_g_rank,cent_rho_g_rank,ctx_rho_g_gbm,cent_rho_g_gbm,abs_r_Lg_gbm,n_rows,split,family,label,n_features,target
-0.048260381593714936,-0.05173884370717521,0.043658810325477,0.03535353535353535,21.454367957504786,0.5837721101986426,0.0026936026936027055,0.0734493479505311,0.5837527997614884,21.443873753589756,,,,,0.5839580884822626,891,LOBO,motion_meannn_both,shuffle,2,peak_pck
-0.04320987654320988,-0.08210630959641256,0.043658810325477,0.04208754208754209,21.440796320584035,0.5837948026019937,0.04927048260381594,0.036732995627757795,0.5838016265109276,21.435820864045255,,,,,0.5839580884822626,891,LOBO,motion_sym,shuffle,3,peak_pck
-0.13872053872053872,-0.11009118250015003,0.043658810325477,0.011223344556677896,21.494570809067262,0.5826774950109316,-0.08653198653198654,-0.034369521741596305,0.5831057864262853,21.461974260077515,,,,,0.5839580884822626,891,LOBO,motion,shuffle,13,peak_pck
-0.01436588103254771,-0.029687480483230354,0.05308641975308643,0.04590347923681257,21.695671371662943,0.563921278876391,-0.0537598204264871,-0.04109207279629853,0.5639685694473409,21.691498666208677,,,,,0.5637249602142428,891,LOBO,appearance,shuffle,13,peak_pck
0.04062850729517396,0.03569311974497716,-0.022671156004489337,-0.0068462401795735105,30.425208667499035,0.022351572716956623,-0.0031425364758698076,-0.007425780515162523,0.01686852465166901,30.477396044135865,,,,,0.013857384430943021,891,JOINT,motion_rule,shuffle,1,peak_pck
0.016498316498316495,-0.0429940848102287,-0.022671156004489337,-0.03647586980920315,30.39425313133852,0.026954904348199443,0.01683501683501684,0.14263358178975966,0.003763995343401322,30.607322537257104,,,,,0.013857384430943021,891,JOINT,motion_precision,shuffle,1,peak_pck
0.026262626262626265,0.048668230282971084,-0.022671156004489337,-0.030415263748597085,30.548492971887732,0.011760346846627353,0.01638608305274972,0.036685966839361234,0.012368954876767407,30.536423663966247,,,,,0.013857384430943021,891,JOINT,motion_recall,shuffle,1,peak_pck
0.03737373737373738,0.03905939374467346,-0.022671156004489337,-0.021548821548821546,30.480208434235443,0.017428214282973153,0.007856341189674524,0.004495371945399975,0.012123917365058462,30.528174749566492,,,,,0.013857384430943021,891,JOINT,motion_meannn_sym,shuffle,1,peak_pck
0.0038159371492704833,-0.0004655544669516838,-0.022671156004489337,-0.038832772166105506,30.446817981061592,0.022107104103120927,0.0006734006734006833,0.1039811092174136,0.00538832953250851,30.600893545818053,,,,,0.013857384430943021,891,JOINT,motion_meannn_both,shuffle,2,peak_pck
-0.039842873176206516,0.040485068411097815,-0.022671156004489337,-0.034455667789001124,30.754462184113212,-0.004412299662345791,0.05207631874298541,0.051201066458043086,-0.0021442056648252814,30.69720545353974,,,,,0.013857384430943021,891,JOINT,motion_sym,shuffle,3,peak_pck
