run_id,run_name,train_dataset,step_tag,logsteps,pretrained,freeze,timestamp,benchmark,auc_steps,auc,auc_normalized,auc_points,flow_train_to_eval_coverage,flow_eval_to_train_coverage,flow_outside_mass,flow_k,flow_radius_quantile,flow_radius_train,flow_radius_eval,flow_eval_to_train_mean_dist,flow_eval_to_train_median_dist,flow_eval_to_train_p90_dist,flow_train_to_eval_mean_dist,flow_train_to_eval_median_dist,flow_train_to_eval_p90_dist,resnet_train_to_eval_coverage,resnet_eval_to_train_coverage,resnet_outside_mass,resnet_k,resnet_radius_quantile,resnet_radius_train,resnet_radius_eval,resnet_eval_to_train_mean_dist,resnet_eval_to_train_median_dist,resnet_eval_to_train_p90_dist,resnet_train_to_eval_mean_dist,resnet_train_to_eval_median_dist,resnet_train_to_eval_p90_dist,dino_train_to_eval_coverage,dino_eval_to_train_coverage,dino_outside_mass,dino_k,dino_radius_quantile,dino_radius_train,dino_radius_eval,dino_eval_to_train_mean_dist,dino_eval_to_train_median_dist,dino_eval_to_train_p90_dist,dino_train_to_eval_mean_dist,dino_train_to_eval_median_dist,dino_train_to_eval_p90_dist,flow_mmd,feature_mmd,dino_mmd,flow_train_to_eval_mean_dist_over_radius_eval,flow_eval_to_train_mean_dist_over_radius_train,flow_mean_dist_asymmetry,flow_train_to_eval_median_dist_over_radius_eval,flow_eval_to_train_median_dist_over_radius_train,flow_median_dist_asymmetry,flow_train_to_eval_p90_dist_over_radius_eval,flow_eval_to_train_p90_dist_over_radius_train,flow_p90_dist_asymmetry,resnet_train_to_eval_mean_dist_over_radius_eval,resnet_eval_to_train_mean_dist_over_radius_train,resnet_mean_dist_asymmetry,resnet_train_to_eval_median_dist_over_radius_eval,resnet_eval_to_train_median_dist_over_radius_train,resnet_median_dist_asymmetry,resnet_train_to_eval_p90_dist_over_radius_eval,resnet_eval_to_train_p90_dist_over_radius_train,resnet_p90_dist_asymmetry,dino_train_to_eval_mean_dist_over_radius_eval,dino_eval_to_train_mean_dist_over_radius_train,dino_mean_dist_asymmetry,dino_train_to_eval_median_dist_over_radius_eval,dino_eval_to_train_median_dist_over_radius_train,dino_median_dist_asymmetry,dino_train_to_eval_p90_dist_over_radius_eval,dino_eval_to_train_p90_dist_over_radius_train,dino_p90_dist_asymmetry,flow_train_to_eval_coverage_logit,flow_eval_to_train_coverage_logit,flow_outside_mass_logit,resnet_train_to_eval_coverage_logit,resnet_eval_to_train_coverage_logit,resnet_outside_mass_logit,dino_train_to_eval_coverage_logit,dino_eval_to_train_coverage_logit,dino_outside_mass_logit,baseline_value,auc_delta,baseline_train_dataset
snapshots/sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel_logsteps100_pretrainedFalse_freezeTrue_2025_12_10_01_43,sintel,logsteps,100,False,True,2025_12_10_01_43,tss,5000,122741.35,24.548270000000002,5,0.0700250005071063,0.2621518124242335,0.7378481875757665,5.0,,,,,,,,,,0.25992287216646154,0.3384726858458901,0.6615273141541099,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.23572293997848331,-0.07490015831593876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.594818350206629,0.8526242516956088,1.0348143228616187,-0.24335682529679645,0.3923250819300578,0.6701078765845903,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,flyingthings,5000,,,1,0.35368481372801003,0.2446216683157943,0.7553783316842058,5.0,,,,,,,,,,0.2777496723251684,0.28470948088974823,0.7152905191102518,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.4802892159077751,-0.7441924407147474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7726456133411201,-0.47631968996080787,1.1275059192418568,0.24416549944985091,0.5929442394183317,0.9212194855387638,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,kitti2012,5000,,,1,0.4735697052877318,0.03177388222400153,0.9682261177759984,5.0,,,,,,,,,,0.3006026155663116,0.20431498626887806,0.795685013731122,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.3906403323310697,-0.891017577327018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6305729505790588,-0.5674775808224098,3.416821014129245,0.592249223488087,0.810598711055764,1.359540542775142,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,kitti2015,5000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4397099514584923,-0.7553547187415793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,middlebury,5000,,,1,0.40764919677311295,0.036450526485986456,0.9635494735140135,5.0,,,,,,,,,,0.26080358214796506,0.3933591064815939,0.6066408935184061,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.3992993272602856,-0.9356886416747152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7858224140282155,-0.5163829644592934,3.2746679318310905,0.4020446305326632,0.7688070231227961,0.43321405569073607,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pfpascal,5000,,,1,0.3406910353698698,0.23004017278427275,0.7699598272157273,5.0,,,,,,,,,,0.32294240102862326,0.2424278784192347,0.7575721215807654,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5546338047335683,-1.4329934572390095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7773678840062493,-0.25515635809698134,1.20808438308898,0.6584939045084283,0.9845548725418986,1.1394144852965906,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pfwillow,5000,,,1,0.34351345390124244,0.12682116656755085,0.8731788334324492,5.0,,,,,,,,,,0.35247055619611634,0.20826734713967637,0.7917326528603237,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5785751689407352,-1.4415510659347435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7970570151443015,-0.38691738059481223,1.9293624273152186,1.00648263588969,0.9844533055786321,1.3354011981405771,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,pointodyssey,5000,,,1,0.4446765370204937,0.011357379793307965,0.988642620206692,5.0,,,,,,,,,,0.16116633710853606,0.4399515645832995,0.5600484354167006,5.0,,,,,,,,,,,,,,,,,,,,,,,0.027970175572148658,-1.1198081555699664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6036714859349888,-0.5734053696938884,4.466465176932214,0.18118610978410496,0.9654033950385148,0.24135863144402683,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,spair,5000,,,1,0.2115361252673823,0.21496286981671772,0.7850371301832823,5.0,,,,,,,,,,0.37706733889971333,0.24211849159439708,0.757881508405603,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5521072283088915,-1.226293084780893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7684672084185327,-0.09148622145025885,1.2952657015736948,0.8092255115663836,0.8784520707375479,1.1410998110459458,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,synthetic,5000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489635351859151,-0.6790342569047995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_38,spair_synthetic_70_30,steps,100,False,True,2025_12_16_11_38,tss,5000,,,1,0.36714246507410053,0.18104083092359455,0.8189591690764054,5.0,,,,,,,,,,0.3257142258519732,0.37265775157745673,0.6273422484225433,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5260409814024268,-1.5908228438391763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752488679142378,-0.41267026969201137,1.5093116369641864,0.6551819009535779,0.9381165411776105,0.5208318001253083,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,flyingthings,5000,205095.5,41.0191,5,0.35368481372801003,0.2446216683157943,0.7553783316842058,5.0,,,,,,,,,,0.2777496723251684,0.28470948088974823,0.7152905191102518,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.4802892159077751,-0.7441924407147474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7726456133411201,-0.47631968996080787,1.1275059192418568,0.24416549944985091,0.5929442394183317,0.9212194855387638,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,kitti2012,5000,287464.4,57.49288000000001,5,0.4735697052877318,0.03177388222400153,0.9682261177759984,5.0,,,,,,,,,,0.3006026155663116,0.20431498626887806,0.795685013731122,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.3906403323310697,-0.891017577327018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6305729505790588,-0.5674775808224098,3.416821014129245,0.592249223488087,0.810598711055764,1.359540542775142,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,kitti2015,5000,311567.2,62.31344,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4397099514584923,-0.7553547187415793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,middlebury,5000,139608.3,27.92166,5,0.40764919677311295,0.036450526485986456,0.9635494735140135,5.0,,,,,,,,,,0.26080358214796506,0.3933591064815939,0.6066408935184061,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.3992993272602856,-0.9356886416747152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7858224140282155,-0.5163829644592934,3.2746679318310905,0.4020446305326632,0.7688070231227961,0.43321405569073607,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,pfpascal,5000,50102.25,10.02045,5,0.3406910353698698,0.23004017278427275,0.7699598272157273,5.0,,,,,,,,,,0.32294240102862326,0.2424278784192347,0.7575721215807654,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5546338047335683,-1.4329934572390095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7773678840062493,-0.25515635809698134,1.20808438308898,0.6584939045084283,0.9845548725418986,1.1394144852965906,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,pfwillow,5000,51288.850000000006,10.25777,5,0.34351345390124244,0.12682116656755085,0.8731788334324492,5.0,,,,,,,,,,0.35247055619611634,0.20826734713967637,0.7917326528603237,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5785751689407352,-1.4415510659347435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7970570151443015,-0.38691738059481223,1.9293624273152186,1.00648263588969,0.9844533055786321,1.3354011981405771,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,pointodyssey,5000,162568.75,32.51375,5,0.4446765370204937,0.011357379793307965,0.988642620206692,5.0,,,,,,,,,,0.16116633710853606,0.4399515645832995,0.5600484354167006,5.0,,,,,,,,,,,,,,,,,,,,,,,0.027970175572148658,-1.1198081555699664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6036714859349888,-0.5734053696938884,4.466465176932214,0.18118610978410496,0.9654033950385148,0.24135863144402683,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,spair,5000,14449.199999999999,2.88984,5,0.2115361252673823,0.21496286981671772,0.7850371301832823,5.0,,,,,,,,,,0.37706733889971333,0.24211849159439708,0.757881508405603,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5521072283088915,-1.226293084780893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7684672084185327,-0.09148622145025885,1.2952657015736948,0.8092255115663836,0.8784520707375479,1.1410998110459458,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,synthetic,5000,70153.15,14.030629999999999,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.489635351859151,-0.6790342569047995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_70_30,steps,100,False,True,2025_12_16_15_25,tss,5000,102706.55,20.54131,5,0.36714246507410053,0.18104083092359455,0.8189591690764054,5.0,,,,,,,,,,0.3257142258519732,0.37265775157745673,0.6273422484225433,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5260409814024268,-1.5908228438391763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.752488679142378,-0.41267026969201137,1.5093116369641864,0.6551819009535779,0.9381165411776105,0.5208318001253083,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,flyingthings,5000,,,1,0.36864670500747404,0.244935607866333,0.755064392133667,5.0,,,,,,,,,,0.26818055053546136,0.2653481793007092,0.7346518206992908,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.48092014834342767,-0.5084971539301761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8252091456092822,-0.47370533789313707,1.1258076822417067,0.12298402028002065,0.26298747880513185,1.0183538258915679,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,kitti2012,5000,,,1,0.4747871095250148,0.03289572191608045,0.9671042780839195,5.0,,,,,,,,,,0.28786437426807976,0.18374563517703035,0.8162543648229696,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.40207973277086784,-0.6862575375902594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6356953717587916,-0.5312370727156666,3.380963709963758,0.432357040528118,0.4605138296252404,1.4911736443135992,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic,steps,100,False,True,2025_12_16_11_37,kitti2015,5000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42065861011840505,-0.8901060130583327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,middlebury,5000,,,1,0.41477259740830785,0.036552729566088876,0.9634472704339111,5.0,,,,,,,,,,0.2496308317968381,0.3724462432518681,0.627553756748132,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.4224551153071769,-0.7906575854551257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809614217075401,-0.5131758802699706,3.271761895513301,0.24907316419864178,0.37945220001604624,0.5217366214735208,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,pfpascal,5000,,,1,0.3607651538345918,0.22887595416279527,0.7711240458372047,5.0,,,,,,,,,,0.3088685527476456,0.2196391159918119,0.7803608840081881,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5550598571895276,-0.9156065525144238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8293843352175426,-0.2735891880656026,1.2146690782530536,0.4809203414096124,0.5971113510400421,1.267770666891919,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,pfwillow,5000,,,1,0.35859497065260615,0.12642981838689032,0.8735701816131096,5.0,,,,,,,,,,0.3388662322305576,0.1863657677951762,0.8136342322048238,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5864606117352807,-0.9146227544643144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840026872333703,-0.39831444416179174,1.9329011127880948,0.8222398254747816,0.6095378314303669,1.473799682612162,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,pointodyssey,5000,,,1,0.46131364811771525,0.011638222815430293,0.9883617771845697,5.0,,,,,,,,,,0.15360008854452903,0.420797510623945,0.579202489376055,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.00843080678713345,-0.9874556590959359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6992215395286702,-0.5569398157264521,4.441754050403078,0.05484039528431988,0.49477554608648183,0.31950039342978614,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,spair,5000,,,1,0.22346210415412424,0.21454383642148298,0.785456163578517,5.0,,,,,,,,,,0.36375093940096587,0.21925529712928774,0.7807447028707123,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5433330785746667,-0.7134503054486763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8026385880573549,-0.11893302441332251,1.2977505660195603,0.6385411424534992,0.5464846832696152,1.270011420287256,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic,steps,100,False,True,2025_12_16_11_37,synthetic,5000,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4888998972453162,-0.3703991725469623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_11_37,spair_synthetic_50_50,steps,100,False,True,2025_12_16_11_37,tss,5000,,,1,0.37736991197766645,0.18015923659552735,0.8198407634044726,5.0,,,,,,,,,,0.3122052424118312,0.34710577011631516,0.6528942298836848,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5211856392631012,-1.1556075002714397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7813698531011583,-0.42855623470976156,1.5152690228576964,0.4798468730819925,0.532441134339492,0.6317855939649999,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,flyingthings,5000,220509.95,44.10199,5,0.36864670500747404,0.244935607866333,0.755064392133667,5.0,,,,,,,,,,0.26818055053546136,0.2653481793007092,0.7346518206992908,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.48092014834342767,-0.5084971539301761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8252091456092822,-0.47370533789313707,1.1258076822417067,0.12298402028002065,0.26298747880513185,1.0183538258915679,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,kitti2012,5000,302953.0,60.5906,5,0.4747871095250148,0.03289572191608045,0.9671042780839195,5.0,,,,,,,,,,0.28786437426807976,0.18374563517703035,0.8162543648229696,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.40207973277086784,-0.6862575375902594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6356953717587916,-0.5312370727156666,3.380963709963758,0.432357040528118,0.4605138296252404,1.4911736443135992,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic,steps,100,False,True,2025_12_16_15_25,kitti2015,5000,328543.85,65.70877,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.42065861011840505,-0.8901060130583327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,middlebury,5000,144046.6,28.80932,5,0.41477259740830785,0.036552729566088876,0.9634472704339111,5.0,,,,,,,,,,0.2496308317968381,0.3724462432518681,0.627553756748132,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.4224551153071769,-0.7906575854551257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.809614217075401,-0.5131758802699706,3.271761895513301,0.24907316419864178,0.37945220001604624,0.5217366214735208,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,pfpascal,5000,50028.2,10.00564,5,0.3607651538345918,0.22887595416279527,0.7711240458372047,5.0,,,,,,,,,,0.3088685527476456,0.2196391159918119,0.7803608840081881,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5550598571895276,-0.9156065525144238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8293843352175426,-0.2735891880656026,1.2146690782530536,0.4809203414096124,0.5971113510400421,1.267770666891919,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,pfwillow,5000,51644.4,10.32888,5,0.35859497065260615,0.12642981838689032,0.8735701816131096,5.0,,,,,,,,,,0.3388662322305576,0.1863657677951762,0.8136342322048238,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5864606117352807,-0.9146227544643144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.840026872333703,-0.39831444416179174,1.9329011127880948,0.8222398254747816,0.6095378314303669,1.473799682612162,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,pointodyssey,5000,156424.25,31.28485,5,0.46131364811771525,0.011638222815430293,0.9883617771845697,5.0,,,,,,,,,,0.15360008854452903,0.420797510623945,0.579202489376055,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.00843080678713345,-0.9874556590959359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6992215395286702,-0.5569398157264521,4.441754050403078,0.05484039528431988,0.49477554608648183,0.31950039342978614,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_50_50,steps,100,False,True,2025_12_16_15_25,spair,5000,14702.3,2.94046,5,0.22346210415412424,0.21454383642148298,0.785456163578517,5.0,,,,,,,,,,0.36375093940096587,0.21925529712928774,0.7807447028707123,5.0,,,,,,,,,,,,,,,,,,,,,,,-0.5433330785746667,-0.7134503054486763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8026385880573549,-0.11893302441332251,1.2977505660195603,0.6385411424534992,0.5464846832696152,1.270011420287256,,,,,,spair
snapshots/spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic_steps100_pretrainedFalse_freezeTrue_2025_12_16_15_25,spair_synthetic,steps,100,False,True,2025_12_16_15_25,synthetic,5000,73436.0,14.6872,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4888998972453162,-0.3703991725469623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,spair
