src,bench,variant,actual,L2,L2g
imagenet2dwarp,tss,glunet|False|False,14.8312,47.037770572839825,50.739111026273704
imagenet2dwarp,tss,glunet|False|True,14.6164,43.57088791978775,47.598764256463134
imagenet2dwarp,tss,glunet|True|False,11.2237,55.02553356304362,54.251347364192455
imagenet2dwarp,tss,glunet|True|True,50.4683,55.6452313778383,54.940718031392855
imagenet2dwarp,tss,raft|True|False,7.744925,40.21319810784371,44.93112082926852
movi_f,flyingthings,catspp|False|False,61.2423,38.26338230818524,44.63460173453721
movi_f,flyingthings,catspp|False|True,61.1514,41.072629762383286,47.14482817945964
movi_f,flyingthings,catspp|True|False,77.7052,54.25239421067326,54.53864168161839
movi_f,flyingthings,catspp|True|True,77.9071,54.884453640663395,55.16132174083828
movi_f,flyingthings,glunet|False|False,41.9398,53.817684202613826,58.81957667200822
movi_f,flyingthings,glunet|False|True,43.0123,50.7054257839943,56.00083306950736
movi_f,flyingthings,glunet|True|False,39.164,60.97781384590036,61.55647591900023
movi_f,flyingthings,glunet|True|True,39.106,62.84624948165249,63.2632297096912
movi_f,kitti2012,catspp|False|False,86.277,78.29154913027631,79.42303579492136
movi_f,kitti2012,catspp|False|True,86.332,79.04940955575066,80.1522468090896
movi_f,kitti2012,catspp|True|False,94.5198,90.25101799331713,91.15535238609654
movi_f,kitti2012,catspp|True|True,95.7835,89.96531896278704,90.83766814722175
movi_f,kitti2012,glunet|False|False,83.278,83.63526715881748,84.52848135988118
movi_f,kitti2012,glunet|False|True,83.3858,80.4096203833853,81.32273063374765
movi_f,kitti2012,glunet|True|False,78.7366,86.67637239028272,88.51115090972688
movi_f,kitti2012,glunet|True|True,73.9202,89.17402057434946,90.49258338092693
movi_f,kitti2015,catspp|False|False,84.7086,77.33099557021298,77.12209830879414
movi_f,kitti2015,catspp|False|True,83.9623,79.06314440532944,78.86075048635325
movi_f,kitti2015,catspp|True|False,94.1351,91.86162360165517,92.73399670076273
movi_f,kitti2015,catspp|True|True,94.8194,91.67421888093584,92.51563083399603
movi_f,kitti2015,glunet|False|False,71.5137,87.25391707375996,87.09228362450907
movi_f,kitti2015,glunet|False|True,72.591,84.38153545885969,84.20430771203581
movi_f,kitti2015,glunet|True|False,65.3127,87.84114026152827,89.60964835551668
movi_f,kitti2015,glunet|True|True,61.7536,90.59343403870062,91.86647325906523
movi_f,middlebury,catspp|False|False,50.9612,52.30352278447557,57.623397226075326
movi_f,middlebury,catspp|False|True,49.5895,56.22358490859478,61.22271803819583
movi_f,middlebury,catspp|True|False,55.9169,64.00450645118546,64.87554769585309
movi_f,middlebury,catspp|True|True,53.2632,64.37931938938743,65.21974660851545
movi_f,middlebury,glunet|False|False,54.6773,76.21202980675989,80.3905285782332
movi_f,middlebury,glunet|False|True,56.9531,71.77333848624814,76.20678808735872
movi_f,middlebury,glunet|True|False,57.2749,80.1103051743455,81.87416699236843
movi_f,middlebury,glunet|True|True,53.9869,81.71492983201232,82.98342907932697
movi_f,pfpascal,catspp|False|False,10.5168,48.08730418329893,53.19180053721675
movi_f,pfpascal,catspp|False|True,8.1291,50.52575101685143,55.38676498813615
movi_f,pfpascal,catspp|True|False,34.8945,62.87089979863751,62.16599827161262
movi_f,pfpascal,catspp|True|True,38.85,63.47299322519243,62.802116385517806
movi_f,pfpascal,glunet|False|False,12.3182,61.584719784984586,65.58922812653273
movi_f,pfpascal,glunet|False|True,12.2101,57.80896711202068,62.03909620718558
movi_f,pfpascal,glunet|True|False,12.1653,68.13648290006068,66.75423873866086
