benchmark,variant,regime,n_sources,level,level_std,r_precision,r_recall,direction_gap,regime_pretrained
synthetic,glunet|True|False,pretrained,11,28.87334545454545,17.204469986684487,-0.7000000000000001,0.9272727272727275,1.6272727272727274,1
synthetic,glunet|True|True,pretrained,11,26.748863636363637,12.474390145275459,-0.4727272727272727,0.7363636363636363,1.209090909090909,1
synthetic,raft|True|False,scratch,11,21.00336590909091,17.403231545363468,0.14545454545454548,0.28181818181818186,0.13636363636363638,0
tss,catspp|False|False,scratch,11,25.08644090909091,9.682840013829058,0.5545454545454546,-0.3181818181818182,-0.8727272727272728,0
tss,catspp|False|True,scratch,11,25.58825909090909,10.313467741521718,0.5090909090909091,-0.29090909090909095,-0.8,0
tss,catspp|True|False,pretrained,11,63.9975090909091,3.520981503914652,-0.21818181818181823,0.5363636363636364,0.7545454545454546,1
tss,catspp|True|True,pretrained,11,64.48809090909091,3.809534837077763,-0.3181818181818182,0.6363636363636364,0.9545454545454546,1
tss,glunet|False|False,scratch,11,26.215336363636364,10.890577062146223,0.4090909090909091,0.11818181818181818,-0.29090909090909095,0
tss,glunet|False|True,scratch,11,23.000781818181817,8.78105548539789,0.6090909090909091,-0.11818181818181818,-0.7272727272727273,0
tss,glunet|True|False,pretrained,11,48.03202727272728,18.36414015913029,-0.3545454545454546,0.6454545454545455,1.0,1
tss,glunet|True|True,pretrained,11,51.4917090909091,14.728729737044844,-0.41818181818181827,0.7545454545454545,1.1727272727272728,1
tss,raft|True|False,scratch,11,21.348806818181817,8.072857709743271,0.44545454545454555,0.0,-0.44545454545454555,0
