dir,split,family,target,rho_g,rho_g_lo,rho_g_hi,p_rho_gt_0,null_mean,null_std,z_vs_null
results_symmetric_uninformed,LOTO,motion_sym,peak_pck,0.40071065823006097,0.16808200605502172,0.5484813879979547,1.0,0.03078088830410734,0.04197960061305198,8.812131714538937
results_symmetric_uninformed,LOTO,motion_w2,peak_pck,0.4511363045164383,0.23694649138674528,0.5826260800564275,1.0,0.012346063345415804,0.03562216889235321,12.31789794992564
results_symmetric_uninformed,LOTO,random,peak_pck,-0.11130456037657245,-0.21333418711209462,-0.014555307454482996,0.013333333333333334,0.08071105554242955,0.03824612134301836,-5.020525197754557
results_symmetric_uninformed,LOTO,size,peak_pck,-0.15696746048576155,-0.5706746268262525,0.37285176060569636,0.23666666666666666,0.02882282320359457,0.06528452966075911,-2.8458546711569555
results_symmetric_uninformed,LOTO,supervision_density,peak_pck,-0.15614971725455376,-0.4755052401179327,0.20428296711721694,0.15666666666666668,0.11244035224369862,0.05602342317074062,-4.794245947443802
results_symmetric_uninformed,LOBO,appearance,peak_pck,0.07965856100689434,-0.0048914141414141445,0.17383838383838385,0.96,0.01898664261664262,0.03728422947879622,1.6272810042851018
results_symmetric_uninformed,LOBO,appearance_fid,peak_pck,0.2605687575303026,0.09159462207688937,0.4679181818181816,0.9966666666666667,0.017695646524564276,0.035905809285528376,6.764173147425113
results_symmetric_uninformed,LOBO,appearance_mmd,peak_pck,0.34488280602551963,0.22315766024351244,0.4443593259837807,1.0,0.02888015488005089,0.028539706312562373,11.072386228668838
results_symmetric_uninformed,LOBO,appearance_nullk,peak_pck,0.0546058510331217,-0.06667738789125878,0.17544090909090881,0.8166666666666667,0.03705287602893593,0.04138512234420816,0.42413732302623736
results_symmetric_uninformed,LOBO,appearance_sym,peak_pck,0.14553744428411095,-0.006767676767676761,0.30121212121212115,0.9666666666666667,0.04909612073112073,0.02380776134569383,4.050835446165701
results_symmetric_uninformed,LOBO,appearance_w2,peak_pck,-0.0066401072084074815,-0.23991287828601787,0.2523232323232322,0.49333333333333335,-0.052939838994243954,0.03696091744207954,1.2526672764114024
results_symmetric_uninformed,LOBO,both,peak_pck,0.41839190075356747,0.29879494949494945,0.5330984848484848,1.0,0.019515805675805672,0.03931377622755678,10.145962391630334
results_symmetric_uninformed,LOBO,density,peak_pck,0.15549673721340387,0.06238636363636363,0.26508712121212114,1.0,0.12494012185345521,0.02878116227091575,1.061688026088754
results_symmetric_uninformed,LOBO,motion,peak_pck,0.44726786996953666,0.36485151515151515,0.5313661616161616,1.0,0.04700463123296457,0.031780681694961996,12.594545409012529
results_symmetric_uninformed,LOBO,motion_density,peak_pck,0.470027543690877,0.4053510101010101,0.5305,1.0,0.07693439955106622,0.035626589426707135,11.033701245764833
results_symmetric_uninformed,LOBO,motion_fid,peak_pck,0.4661422491005307,0.3723037925572071,0.5663434343434344,1.0,-0.004729216322870749,0.025190431606524493,18.692473109569214
