train_dataset,context_id,benchmark,variant,actual,L,g,g_global_gain,g_variant_gain,g_context_gain,g_shrink_gain,g_benchsim_gain,g_profilesim_gain,gain_global,gain_variant,gain_context,gain_shrink,gain_benchsim,gain_profilesim
synthetic_small_zoom,pfwillow|raft|True|False,pfwillow,raft|True|False,18.7,51.62129588150553,0.14475416951607578,0.42164936470814257,0.5529727330134994,0.5529727330134994,0.5529727330134994,1.2894402769341877,0.2831787792915326,2.912865074061414,3.820081555247281,3.820081555247281,3.820081555247281,8.907793683904822,1.956273731100257
flyingthings,pointodyssey|catspp|False|False,pointodyssey,catspp|False|False,46.0158,61.06492138171596,0.8091513535138161,2.218481469651554,2.360916587548304,2.360916587548304,2.360916587548304,6.303912766928467,8.0605342374442,2.7417385635179237,2.9177688170399776,2.9177688170399776,2.9177688170399776,7.790770836077987,9.961713840606667
flyingthings,pointodyssey|catspp|False|True,pointodyssey,catspp|False|True,68.9316,61.1940411783126,0.8091513535138161,2.218481469651554,2.367884415711122,2.367884415711122,2.367884415711122,6.346376776510701,8.061215767593369,2.7417385635179237,2.926380096169104,2.926380096169104,2.926380096169104,7.843250522848367,9.962556118316776
flyingthings,pointodyssey|catspp|True|False,pointodyssey,catspp|True|False,64.7289,76.38752735812196,0.8091513535138161,2.218481469651554,1.128095244683952,1.128095244683952,1.128095244683952,5.918067351329748,8.055668854991183,2.7417385635179237,1.39417086776793,1.39417086776793,1.39417086776793,7.313918867749504,9.955700895770217
flyingthings,pointodyssey|catspp|True|True,pointodyssey,catspp|True|True,59.3461,76.75513920458536,0.8091513535138161,2.218481469651554,0.9160368551939089,0.9160368551939089,0.9160368551939089,5.955745728475854,8.05451519476047,2.7417385635179237,1.1320958078064536,1.1320958078064536,1.1320958078064536,7.360484169756952,9.954275130089046
flyingthings,pointodyssey|glunet|False|False,pointodyssey,glunet|False|False,93.9512,61.88724864407976,0.8091513535138161,2.218481469651554,2.4122462075081397,2.4122462075081397,2.4122462075081397,6.319615633765987,8.05960796158585,2.7417385635179237,2.9812051812466644,2.9812051812466644,2.9812051812466644,7.810177423942331,9.960569090796477
flyingthings,pointodyssey|glunet|False|True,pointodyssey,glunet|False|True,91.9442,58.71694962296786,0.8091513535138161,2.218481469651554,2.1975563994255722,2.1975563994255722,2.1975563994255722,6.254290575479925,8.057578142970504,2.7417385635179237,2.715878049122054,2.715878049122054,2.715878049122054,7.729444619130993,9.95806051362296
flyingthings,pointodyssey|glunet|True|False,pointodyssey,glunet|True|False,97.4434,73.02554089982739,0.8091513535138161,2.218481469651554,2.7112704656652347,2.7112704656652347,2.7112704656652347,6.835581667014893,8.064710475022608,2.7417385635179237,3.350758116996637,3.350758116996637,3.350758116996637,8.447840613910778,9.966875096977645
flyingthings,pointodyssey|glunet|True|True,pointodyssey,glunet|True|True,95.08,70.0873480423238,0.8091513535138161,2.218481469651554,1.9806079284553155,1.9806079284553155,1.9806079284553155,6.745418231832481,8.061825057453653,2.7417385635179237,2.4477595197169713,2.4477595197169713,2.4477595197169713,8.336410984842164,9.963309116946315
flyingthings,pointodyssey|raft|True|False,pointodyssey,raft|True|False,36.1356,61.941022651378354,0.8091513535138161,2.218481469651554,3.0133756721429714,3.0133756721429714,3.0133756721429714,6.29381897203043,8.062846838986552,2.7417385635179237,3.7241186819463423,3.7241186819463423,3.7241186819463423,7.77829629116843,9.964571898660095
imagenet2dwarp,pointodyssey|catspp|False|False,pointodyssey,catspp|False|False,51.33235,45.74708302482584,0.8901308901709715,2.44050618816029,2.5971961544248976,2.5971961544248976,2.5971961544248976,6.934805779436142,8.867229208567698,2.7417385635179237,2.9177688170399776,2.9177688170399776,2.9177688170399776,7.790770836077987,9.961713840606667
imagenet2dwarp,pointodyssey|catspp|False|True,pointodyssey,catspp|False|True,48.7736,47.35190736999062,0.8901308901709715,2.44050618816029,2.6048613199816177,2.6048613199816177,2.6048613199816177,6.981519569736954,8.86797894597557,2.7417385635179237,2.926380096169104,2.926380096169104,2.926380096169104,7.843250522848367,9.962556118316776
imagenet2dwarp,pointodyssey|catspp|True|False,pointodyssey,catspp|True|False,36.487,68.8817712109203,0.8901308901709715,2.44050618816029,1.2409945555767035,1.2409945555767035,1.2409945555767035,6.51034511238813,8.861876900627882,2.7417385635179237,1.39417086776793,1.39417086776793,1.39417086776793,7.313918867749504,9.955700895770217
imagenet2dwarp,pointodyssey|catspp|True|True,pointodyssey,catspp|True|True,41.4359,72.04259894965453,0.8901308901709715,2.44050618816029,1.0077134491615836,1.0077134491615836,1.0077134491615836,6.5517943261150995,8.860607782552925,2.7417385635179237,1.1320958078064536,1.1320958078064536,1.1320958078064536,7.360484169756952,9.954275130089046
imagenet2dwarp,pointodyssey|glunet|False|False,pointodyssey,glunet|False|False,82.9373,44.00735928083573,0.8901308901709715,2.44050618816029,2.6536628217654057,2.6536628217654057,2.6536628217654057,6.952080182767013,8.866210231400132,2.7417385635179237,2.9812051812466644,2.9812051812466644,2.9812051812466644,7.810177423942331,9.960569090796477
imagenet2dwarp,pointodyssey|glunet|False|True,pointodyssey,glunet|False|True,78.5324,40.25117939336605,0.8901308901709715,2.44050618816029,2.417486945460815,2.417486945460815,2.417486945460815,6.880217419354296,8.863977269367608,2.7417385635179237,2.715878049122054,2.715878049122054,2.715878049122054,7.729444619130993,9.95806051362296
imagenet2dwarp,pointodyssey|glunet|True|False,pointodyssey,glunet|True|False,25.0551,11.820685789327754,0.8901308901709715,2.44050618816029,2.9826133054298247,2.9826133054298247,2.9826133054298247,7.519683885682887,8.871823402295599,2.7417385635179237,3.350758116996637,3.350758116996637,3.350758116996637,8.447840613910778,9.966875096977645
imagenet2dwarp,pointodyssey|glunet|True|True,pointodyssey,glunet|True|True,89.2135,59.328027926867456,0.8901308901709715,2.44050618816029,2.178826360210137,2.178826360210137,2.178826360210137,7.42049693076862,8.86864921331598,2.7417385635179237,2.4477595197169713,2.4477595197169713,2.4477595197169713,8.336410984842164,9.963309116946315
imagenet2dwarp,pointodyssey|raft|True|False,pointodyssey,raft|True|False,3.8248375,6.006918433160938,0.8901308901709715,2.44050618816029,3.3149530774632425,3.3149530774632425,3.3149530774632425,6.923701801671321,8.869773254326958,2.7417385635179237,3.7241186819463423,3.7241186819463423,3.7241186819463423,7.77829629116843,9.964571898660095
movi_f,pointodyssey|catspp|False|False,pointodyssey,catspp|False|False,84.7224,49.52171492662855,0.9753755284780699,2.674224700339999,2.845920301897201,2.845920301897201,2.845920301897201,7.5989272214911,9.71641190182903,2.7417385635179237,2.9177688170399776,2.9177688170399776,2.9177688170399776,7.790770836077987,9.961713840606667
movi_f,pointodyssey|catspp|False|True,pointodyssey,catspp|False|True,84.993,48.5798722214244,0.9753755284780699,2.674224700339999,2.854319532828645,2.854319532828645,2.854319532828645,7.650114623709123,9.717233438895654,2.7417385635179237,2.926380096169104,2.926380096169104,2.926380096169104,7.843250522848367,9.962556118316776
movi_f,pointodyssey|catspp|True|False,pointodyssey,catspp|True|False,95.4377,68.07630243284446,0.9753755284780699,2.674224700339999,1.359840146937874,1.359840146937874,1.359840146937874,7.133817480876899,9.71054702258147,2.7417385635179237,1.39417086776793,1.39417086776793,1.39417086776793,7.313918867749504,9.955700895770217
